Time/Residue,AFR5_R1.xvg,rmsd_ligand_md_A4482_R2.xvg
63.3900032,0.4479814,0.1334013
63.4000015,0.5010346,0.1417245
63.4100037,0.4725164,0.158055
63.420002,0.46642,0.1412146
63.4300041,0.4679658,0.1373904
63.4400024,0.4828385,0.1341008
63.4500046,0.5041068,0.1338401
63.4600029,0.5075249,0.1225161
63.4700012,0.4763797,0.1242581
63.4800034,0.530311,0.1299306
63.4900017,0.478588,0.122441
63.5000038,0.4721434,0.1322911
63.5100021,0.4896109,0.1209412
63.5200043,0.4599741,0.1210809
63.5300026,0.4717445,0.1251611
63.5400047,0.474077,0.1226558
63.5500031,0.4613459,0.1245474
63.5600014,0.4864761,0.1459999
63.5700035,0.4649086,0.1344493
63.5800018,0.482888,0.1246046
63.590004,0.4422598,0.1362784
63.6000023,0.4780763,0.1188633
63.6100044,0.4853266,0.1344986
63.6200027,0.4608932,0.1371769
63.6300049,0.4548115,0.1357825
63.6400032,0.474971,0.1360091
63.6500015,0.4759988,0.1195063
63.6600037,0.452939,0.1436131
63.670002,0.4655797,0.1373575
63.6800041,0.5145168,0.1284772
63.6900024,0.4774465,0.1256025
63.7000046,0.4630502,0.12804
63.7100029,0.459422,0.1259304
63.7200012,0.4625226,0.1362752
63.7300034,0.4757549,0.1412137
63.7400017,0.4674161,0.1339798
63.7500038,0.4862821,0.1411148
63.7600021,0.4660487,0.1375219
63.7700043,0.4553106,0.1431538
63.7800026,0.4612002,0.1333641
63.7900047,0.4566166,0.131608
63.8000031,0.4646807,0.1462104
63.8100014,0.439441,0.1457339
63.8200035,0.4612633,0.1410714
63.8300018,0.4786598,0.1456098
63.840004,0.450236,0.1392666
63.8500023,0.4710545,0.1418382
63.8600044,0.4806183,0.1286675
63.8700027,0.470534,0.1300522
63.8800049,0.4779427,0.1299542
63.8900032,0.4618671,0.1394459
63.9000015,0.4424741,0.1376587
63.9100037,0.4581785,0.1234284
63.920002,0.4999682,0.1209362
63.9300041,0.4998797,0.1331729
63.9400024,0.4669119,0.1333927
63.9500046,0.4670827,0.1316547
63.9600029,0.471415,0.1276558
63.9700012,0.4863375,0.109703
63.9800034,0.4764219,0.1117094
63.9900017,0.4821043,0.1263503
64.0,0.4400239,0.1298868
64.0100021,0.4438614,0.1284479
64.0200043,0.4674661,0.1294302
64.0300064,0.4719397,0.1376799
64.0400009,0.4536955,0.1272418
64.0500031,0.4394706,0.1245566
64.0600052,0.4856936,0.1289993
64.0699997,0.4763161,0.1305415
64.0800018,0.4627177,0.1318725
64.090004,0.490667,0.1303355
64.1000061,0.4880352,0.138309
64.1100006,0.4495062,0.1383982
64.1200027,0.4662508,0.130365
64.1300049,0.4682463,0.1301431
64.1399994,0.4716061,0.1361351
64.1500015,0.4496571,0.1252367
64.1600037,0.4511975,0.1288635
64.1700058,0.4600649,0.137482
64.1800003,0.4430113,0.1321931
64.1900024,0.5166265,0.1430298
64.2000046,0.4728742,0.127165
64.2100067,0.4806895,0.137015
64.2200012,0.4758694,0.1345685
64.2300034,0.4982971,0.1292081
64.2400055,0.4573456,0.1352503
64.25,0.4990637,0.1297062
64.2600021,0.4824318,0.132259
64.2700043,0.479673,0.1312005
64.2800064,0.477096,0.1278833
64.2900009,0.4848098,0.1255642
64.3000031,0.5031192,0.1279635
64.3100052,0.490884,0.1372592
64.3199997,0.500751,0.1282555
64.3300018,0.4906292,0.1330818
64.340004,0.4951234,0.1389779
64.3500061,0.4920743,0.1255262
64.3600006,0.4904054,0.1307975
64.3700027,0.4981718,0.1389641
64.3800049,0.5004758,0.1311507
64.3899994,0.4667298,0.1337266
64.4000015,0.4548465,0.1351987
64.4100037,0.47366,0.1168097
64.4200058,0.5061233,0.1384906
64.4300003,0.4857361,0.1360692
64.4400024,0.4841647,0.1370899
64.4500046,0.4771987,0.1384968
64.4600067,0.4869786,0.1295792
64.4700012,0.4563698,0.1418505
64.4800034,0.4673623,0.1334817
64.4900055,0.4834443,0.1404522
64.5,0.4838816,0.1305916
64.5100021,0.4896818,0.1272744
64.5200043,0.4669605,0.1299092
64.5300064,0.5001471,0.1359769
64.5400009,0.4834857,0.1518427
64.5500031,0.4734447,0.1326211
64.5600052,0.468954,0.1321734
64.5699997,0.4756458,0.1332799
64.5800018,0.4677649,0.1310581
64.590004,0.4980339,0.1463714
64.6000061,0.5050699,0.1398357
64.6100006,0.4836359,0.1330365
64.6200027,0.4824201,0.1305024
64.6300049,0.4801413,0.1301697
64.6399994,0.4812873,0.1283737
64.6500015,0.4923715,0.1221842
64.6600037,0.4631397,0.1371479
64.6700058,0.4692018,0.1402778
64.6800003,0.4825401,0.1317291
64.6900024,0.4834983,0.1358342
64.7000046,0.49276,0.1388627
64.7100067,0.4575612,0.1369717
64.7200012,0.4688495,0.1295559
64.7300034,0.4542424,0.1434204
64.7400055,0.4988567,0.1330296
64.75,0.4705382,0.1290281
64.7600021,0.4791901,0.1345797
64.7700043,0.4704952,0.1220091
64.7800064,0.4941933,0.1363945
64.7900009,0.4741246,0.1398738
64.8000031,0.4874989,0.1387111
64.8100052,0.4572785,0.1431345
64.8199997,0.454092,0.1378893
64.8300018,0.4684002,0.1485189
64.840004,0.4673464,0.1284093
64.8500061,0.4903907,0.1378086
64.8600006,0.4691277,0.1368989
64.8700027,0.4752348,0.1322389
64.8800049,0.4869606,0.1296018
64.8899994,0.4646971,0.1507041
64.9000015,0.4569039,0.1386682
64.9100037,0.4443464,0.1467569
64.9200058,0.4807546,0.1517353
64.9300003,0.4743142,0.1566479
64.9400024,0.4677223,0.1448448
64.9500046,0.494918,0.1464109
64.9600067,0.4502097,0.1456105
64.9700012,0.4615742,0.1487467
64.9800034,0.4628367,0.15087
64.9900055,0.4766674,0.1599908
65.0,0.4582398,0.1389303
65.0100021,0.4642546,0.1390846
65.0200043,0.4641664,0.1406105
65.0300064,0.4432958,0.1373344
65.0400009,0.4846622,0.1592295
65.0500031,0.5268251,0.1476295
65.0600052,0.5150774,0.1391377
65.0699997,0.5118511,0.1404655
65.0800018,0.4782811,0.13288
65.090004,0.4807894,0.1388414
65.1000061,0.4818593,0.1399973
65.1100006,0.4818405,0.1320643
65.1200027,0.4573368,0.1279841
65.1300049,0.4440924,0.1317959
65.1399994,0.5021458,0.1302417
65.1500015,0.4555707,0.1589289
65.1600037,0.4831876,0.1466403
65.1700058,0.4624597,0.1322459
65.1800003,0.4675392,0.1343295
65.1900024,0.4783747,0.1420881
65.2000046,0.4823293,0.1391422
65.2100067,0.4914604,0.1302019
65.2200012,0.479631,0.1452337
65.2300034,0.4697898,0.1458066
65.2400055,0.474543,0.1475378
65.25,0.4886852,0.1400033
65.2600021,0.4996342,0.137221
65.2700043,0.4828029,0.1498124
65.2800064,0.4808491,0.1311476
65.2900009,0.4916686,0.1593306
65.3000031,0.4923219,0.1512402
65.3100052,0.5102086,0.155637
65.3199997,0.5039319,0.153297
65.3300018,0.5040786,0.1486761
65.340004,0.5026628,0.145506
65.3500061,0.521094,0.1459734
65.3600006,0.4756669,0.146137
65.3700027,0.4951065,0.1303143
65.3800049,0.4672228,0.1466821
65.3899994,0.4686651,0.1390537
65.4000015,0.5098627,0.1478505
65.4100037,0.4810007,0.1331757
65.4200058,0.4853197,0.1255544
65.4300003,0.4602754,0.1288476
65.4400024,0.4666016,0.144566
65.4500046,0.4816723,0.1412493
65.4600067,0.4880725,0.1444862
65.4700012,0.4658593,0.1466477
65.4800034,0.4717668,0.1421071
65.4900055,0.5012924,0.1308237
65.5,0.4720946,0.1185503
65.5100021,0.46937,0.1368492
65.5200043,0.5047498,0.1505079
65.5300064,0.4838784,0.1538156
65.5400009,0.4913647,0.1513023
65.5500031,0.4757433,0.1614192
65.5600052,0.489107,0.1435371
65.5699997,0.4657765,0.1375277
65.5800018,0.4933083,0.1432351
65.590004,0.500016,0.1436383
65.6000061,0.464718,0.1494534
65.6100006,0.484254,0.150266
65.6200027,0.4706545,0.1406104
65.6300049,0.4944058,0.1506677
65.6399994,0.4864555,0.1445608
65.6500015,0.4905988,0.1454111
65.6600037,0.4969595,0.1588086
65.6700058,0.514395,0.1496642
65.6800003,0.4923384,0.1459153
65.6900024,0.4829032,0.1480739
65.7000046,0.4753467,0.1487104
65.7100067,0.516803,0.1330412
65.7200012,0.4841127,0.1370769
65.7300034,0.4877668,0.1512975
65.7400055,0.4803173,0.1420178
65.75,0.476603,0.1447268
65.7600021,0.4879504,0.1493351
65.7700043,0.4857953,0.1507358
65.7800064,0.4814606,0.1350426
65.7900009,0.4826518,0.1544638
65.8000031,0.4602793,0.1393359
65.8100052,0.4783946,0.1415114
65.8199997,0.4701464,0.1523869
65.8300018,0.4520701,0.1507754
65.840004,0.452476,0.1438892
65.8500061,0.4847406,0.1478759
65.8600006,0.4639715,0.1528577
65.8700027,0.4680023,0.122436
65.8800049,0.5085388,0.132089
65.8899994,0.4995795,0.1515635
65.9000015,0.5084406,0.1536742
65.9100037,0.4691979,0.1473054
65.9200058,0.4685808,0.1398609
65.9300003,0.467354,0.1450168
65.9400024,0.4654713,0.1482052
65.9500046,0.4584174,0.1414184
65.9600067,0.47161,0.141221
65.9700012,0.4621323,0.1523204
65.9800034,0.4924522,0.1478788
65.9900055,0.4648273,0.1357065
66.0,0.4537747,0.1417806
66.0100021,0.4774979,0.1413098
66.0200043,0.4842746,0.149328
66.0300064,0.4612469,0.1428592
66.0400009,0.4870771,0.15591
66.0500031,0.4732815,0.1566761
66.0600052,0.483939,0.1558256
66.0699997,0.4317856,0.1480829
66.0800018,0.4583677,0.1670969
66.090004,0.4462402,0.1559232
66.1000061,0.4391672,0.1502043
66.1100006,0.4567668,0.1563544
66.1200027,0.4437645,0.1514625
66.1300049,0.4217403,0.1423178
66.1399994,0.4696595,0.1522199
66.1500015,0.4882376,0.143689
66.1600037,0.4613174,0.1531533
66.1700058,0.4703924,0.1475688
66.1800003,0.4732387,0.1525732
66.1900024,0.498969,0.1372845
66.2000046,0.4915757,0.1450329
66.2100067,0.4961941,0.1575315
66.2200012,0.4786296,0.1362044
66.2300034,0.4870414,0.1460156
66.2400055,0.4787426,0.1544491
66.25,0.4923374,0.1470779
66.2600021,0.494545,0.1480096
66.2700043,0.5059355,0.1479205
66.2800064,0.4974383,0.1515031
66.2900009,0.4690916,0.1486925
66.3000031,0.4777019,0.1476083
66.3100052,0.5004299,0.1493903
66.3199997,0.4940419,0.1553729
66.3300018,0.4935298,0.1556299
66.340004,0.4899718,0.1514785
66.3500061,0.4864503,0.1419035
66.3600006,0.4886182,0.1487862
66.3700027,0.5275024,0.1406587
66.3800049,0.4988477,0.1590444
66.3899994,0.4806422,0.1369098
66.4000015,0.4984817,0.1515225
66.4100037,0.4715748,0.14469
66.4200058,0.5029426,0.145099
66.4300003,0.4595792,0.1565622
66.4400024,0.4565455,0.1502148
66.4500046,0.4708605,0.1535187
66.4600067,0.4549655,0.1349304
66.4700012,0.4695631,0.1518295
66.4800034,0.4609466,0.1606065
66.4900055,0.4826874,0.1510729
66.5,0.4659098,0.1542542
66.5100021,0.4718242,0.1391446
66.5200043,0.4615097,0.1513667
66.5300064,0.4806087,0.1607446
66.5400009,0.4926301,0.1592344
66.5500031,0.4783039,0.1378687
66.5600052,0.4784069,0.1563233
66.5699997,0.4753216,0.152425
66.5800018,0.4399857,0.139515
66.590004,0.4713181,0.1555259
66.6000061,0.4803724,0.153118
66.6100006,0.4793013,0.1545876
66.6200027,0.4801672,0.1374105
66.6300049,0.4783708,0.1419922
66.6399994,0.4728633,0.149902
66.6500015,0.4838808,0.1426157
66.6600037,0.4891857,0.1549817
66.6700058,0.5194029,0.1436082
66.6800003,0.4759957,0.148789
66.6900024,0.4644634,0.1311654
66.7000046,0.5150231,0.1422203
66.7100067,0.4829086,0.147106
66.7200012,0.4641255,0.1546804
66.7300034,0.4974598,0.1554784
66.7400055,0.4667807,0.1524383
66.75,0.476045,0.1486038
66.7600021,0.4968642,0.1400749
66.7700043,0.476778,0.1461084
66.7800064,0.4527504,0.1346137
66.7900009,0.488501,0.1523215
66.8000031,0.4651214,0.1543367
66.8100052,0.4729082,0.1520585
66.8199997,0.4642341,0.1477568
66.8300018,0.4855236,0.1456889
66.840004,0.4714658,0.1554784
66.8500061,0.4880701,0.1493238
66.8600006,0.494059,0.147961
66.8700027,0.5034074,0.1544518
66.8800049,0.4839687,0.15262
66.8899994,0.4823147,0.1496096
66.9000015,0.4949911,0.1507126
66.9100037,0.4888793,0.1527667
66.9200058,0.5007452,0.1499244
66.9300003,0.4811666,0.1512395
66.9400024,0.4886879,0.1450606
66.9500046,0.4810947,0.1452005
66.9600067,0.4753389,0.1546876
66.9700012,0.4994013,0.1331984
66.9800034,0.481445,0.1499165
66.9900055,0.4848453,0.1552693
67.0,0.5003991,0.1447521
67.0100021,0.5328255,0.153119
67.0200043,0.5157613,0.1477623
67.0300064,0.5001885,0.1480218
67.0400009,0.5091008,0.151546
67.0500031,0.5038676,0.1490221
67.0600052,0.4912218,0.1531615
67.0699997,0.4755261,0.1500776
67.0800018,0.4759758,0.1527377
67.090004,0.4880321,0.1410065
67.1000061,0.4646675,0.1613041
67.1100006,0.4626102,0.1485884
67.1200027,0.4735016,0.1558938
67.1300049,0.4761994,0.1524506
67.1399994,0.4804042,0.1489488
67.1500015,0.4892929,0.1641092
67.1600037,0.477659,0.1524921
67.1700058,0.4817911,0.1597796
67.1800003,0.4754052,0.1711293
67.1900024,0.4998774,0.1694762
67.2000046,0.4842093,0.1645883
67.2100067,0.4979679,0.1596777
67.2200012,0.4732422,0.163626
67.2300034,0.4614919,0.1580436
67.2400055,0.4844473,0.1665265
67.25,0.4937198,0.1659915
67.2600021,0.4748495,0.1779301
67.2700043,0.5026507,0.1598251
67.2800064,0.4826815,0.1596006
67.2900009,0.4874762,0.173354
67.3000031,0.4773756,0.1849889
67.3100052,0.4824143,0.1711603
67.3199997,0.4470613,0.1811393
67.3300018,0.4754777,0.1588263
67.340004,0.4662167,0.1718125
67.3500061,0.470804,0.1734989
67.3600006,0.475506,0.1720745
67.3700027,0.4825588,0.1676036
67.3800049,0.4726133,0.1867341
67.3899994,0.4822622,0.1623614
67.4000015,0.4748578,0.1834144
67.4100037,0.4833688,0.1820873
67.4200058,0.4869259,0.1964847
67.4300003,0.5136168,0.1797758
67.4400024,0.4768271,0.1916166
67.4500046,0.4797607,0.1747257
67.4600067,0.481314,0.1754908
67.4700012,0.4881034,0.1820185
67.4800034,0.4910333,0.1629401
67.4900055,0.4839146,0.1562156
67.5,0.4939949,0.1531212
67.5100021,0.5019817,0.1566322
67.5200043,0.5023503,0.1622075
67.5300064,0.4845275,0.1651224
67.5400009,0.4980587,0.1563316
67.5500031,0.4867138,0.1385053
67.5600052,0.4822721,0.1573547
67.5699997,0.485587,0.1575298
67.5800018,0.4921148,0.1634
67.590004,0.5057288,0.1621841
67.6000061,0.4973865,0.1606203
67.6100006,0.4897288,0.1609561
67.6200027,0.5028196,0.1432896
67.6300049,0.4944294,0.1561436
67.640007,0.486911,0.1472937
67.6500015,0.4809038,0.1580158
67.6600037,0.511292,0.1542231
67.6700058,0.5081702,0.155063
67.6800003,0.4881009,0.1584897
67.6900024,0.4918973,0.1602451
67.7000046,0.509361,0.1450215
67.7100067,0.5151458,0.1558011
67.7200012,0.4739286,0.1534124
67.7300034,0.5010712,0.1496941
67.7400055,0.4994349,0.1578976
67.75,0.482655,0.1618466
67.7600021,0.490961,0.1616011
67.7700043,0.4939696,0.1563868
67.7800064,0.4898269,0.1603093
67.7900009,0.5028322,0.1638158
67.8000031,0.4705162,0.1437367
67.8100052,0.4921439,0.1532451
67.8199997,0.479246,0.1441386
67.8300018,0.4988661,0.1589122
67.840004,0.49095,0.1564079
67.8500061,0.4817132,0.1537596
67.8600006,0.4599494,0.1646729
67.8700027,0.5026609,0.1610686
67.8800049,0.4702793,0.157365
67.890007,0.4962577,0.1641363
67.9000015,0.4949968,0.1555981
67.9100037,0.4989968,0.1612406
67.9200058,0.4999597,0.157155
67.9300003,0.4947984,0.1411884
67.9400024,0.5052959,0.154469
67.9500046,0.4800519,0.1583938
67.9600067,0.4906088,0.1602169
67.9700012,0.4844875,0.1555399
67.9800034,0.483985,0.1541461
67.9900055,0.5059864,0.1479266
68.0,0.4864328,0.1843085
68.0100021,0.4864144,0.1545124
68.0200043,0.4809859,0.1465298
68.0300064,0.4891298,0.1662712
68.0400009,0.4654958,0.1638081
68.0500031,0.4788589,0.1894946
68.0600052,0.4797365,0.1720888
68.0699997,0.5017037,0.1623538
68.0800018,0.4729021,0.1630353
68.090004,0.4718328,0.1754175
68.1000061,0.4840485,0.1590873
68.1100006,0.4710005,0.1572935
68.1200027,0.4800555,0.1443482
68.1300049,0.4338361,0.15088
68.140007,0.4712982,0.1441127
68.1500015,0.4718181,0.153158
68.1600037,0.4623603,0.1620887
68.1700058,0.4825616,0.153164
68.1800003,0.5015631,0.1557837
68.1900024,0.4766555,0.1520431
68.2000046,0.4697157,0.1612696
68.2100067,0.4740252,0.1517302
68.2200012,0.4773197,0.14504
68.2300034,0.470019,0.1585862
68.2400055,0.5035195,0.1596543
68.25,0.4910618,0.1572263
68.2600021,0.4907103,0.1623242
68.2700043,0.4762974,0.1628707
68.2800064,0.4711105,0.1479266
68.2900009,0.490758,0.1683318
68.3000031,0.4832751,0.1561555
68.3100052,0.4966004,0.1647076
68.3199997,0.4939121,0.159952
68.3300018,0.4973073,0.1570936
68.340004,0.4908173,0.1694649
68.3500061,0.4845718,0.1510437
68.3600006,0.4786781,0.1646015
68.3700027,0.469496,0.1558534
68.3800049,0.4868374,0.1464064
68.390007,0.5053712,0.1523636
68.4000015,0.47349,0.1483409
68.4100037,0.4651607,0.1615149
68.4200058,0.4892536,0.1627912
68.4300003,0.466436,0.1465757
68.4400024,0.484716,0.1514336
68.4500046,0.4797187,0.1744641
68.4600067,0.494462,0.1856451
68.4700012,0.494126,0.1658456
68.4800034,0.4831163,0.1754627
68.4900055,0.5198187,0.1629155
68.5,0.4940534,0.1505808
68.5100021,0.4960576,0.1768968
68.5200043,0.4770105,0.1569734
68.5300064,0.4967686,0.1689709
68.5400009,0.48705,0.1649949
68.5500031,0.4808393,0.1783064
68.5600052,0.4972536,0.1764114
68.5699997,0.4919333,0.1637465
68.5800018,0.5078776,0.1725493
68.590004,0.5139173,0.174955
68.6000061,0.511079,0.1508229
68.6100006,0.4935068,0.1608272
68.6200027,0.4915634,0.1630753
68.6300049,0.4849129,0.1530294
68.640007,0.4762833,0.1669698
68.6500015,0.4769121,0.164281
68.6600037,0.4698899,0.1664393
68.6700058,0.5049909,0.1676784
68.6800003,0.4873094,0.1703913
68.6900024,0.4888317,0.1604791
68.7000046,0.4677826,0.1597709
68.7100067,0.4882049,0.1651557
68.7200012,0.4792057,0.1591526
68.7300034,0.4938243,0.1721958
68.7400055,0.4687016,0.1818665
68.75,0.4636882,0.1579421
68.7600021,0.4790901,0.1541418
68.7700043,0.5005188,0.1614436
68.7800064,0.490179,0.1615178
68.7900009,0.4906379,0.1570494
68.8000031,0.4901153,0.1579996
68.8100052,0.4892966,0.1641365
68.8199997,0.4838281,0.1674264
68.8300018,0.489863,0.1445707
68.840004,0.499896,0.1351517
68.8500061,0.4976514,0.1423895
68.8600006,0.4758795,0.1431522
68.8700027,0.4979118,0.1439479
68.8800049,0.4887705,0.1484129
68.890007,0.4899476,0.1400486
68.9000015,0.5013638,0.1470959
68.9100037,0.5015822,0.1515082
68.9200058,0.4878007,0.1387587
68.9300003,0.4914454,0.1408186
68.9400024,0.4968234,0.137173
68.9500046,0.4936444,0.1428231
68.9600067,0.507943,0.1448278
68.9700012,0.4973661,0.1425859
68.9800034,0.5131191,0.141817
68.9900055,0.5124728,0.1422592
69.0,0.4977817,0.1433987
69.0100021,0.4937507,0.1433367
69.0200043,0.4931201,0.1414809
69.0300064,0.5197539,0.131462
69.0400009,0.509719,0.1405319
69.0500031,0.4952223,0.1554855
69.0600052,0.4781449,0.1455013
69.0699997,0.487034,0.1543616
69.0800018,0.5147101,0.149528
69.090004,0.4965524,0.153855
69.1000061,0.4802864,0.1457219
69.1100006,0.4911433,0.1482849
69.1200027,0.4988882,0.1344994
69.1300049,0.4987472,0.1584255
69.140007,0.5070644,0.1541983
69.1500015,0.4945528,0.1548482
69.1600037,0.4978268,0.1553639
69.1700058,0.516135,0.1596458
69.1800003,0.5025064,0.1586182
69.1900024,0.5006739,0.1595147
69.2000046,0.5056251,0.1439213
69.2100067,0.5272503,0.1557252
69.2200012,0.499599,0.1420047
69.2300034,0.4899805,0.1446133
69.2400055,0.4779351,0.1484837
69.25,0.493062,0.130113
69.2600021,0.491005,0.1447255
69.2700043,0.4957684,0.1414701
69.2800064,0.4932605,0.1302188
69.2900009,0.5106608,0.1240905
69.3000031,0.4996938,0.1299842
69.3100052,0.4789062,0.1545086
69.3199997,0.4915824,0.1466201
69.3300018,0.4733624,0.1471249
69.340004,0.4890898,0.1470653
69.3500061,0.4687576,0.134772
69.3600006,0.4817274,0.131761
69.3700027,0.4981972,0.142802
69.3800049,0.5078376,0.1479947
69.390007,0.5077175,0.158105
69.4000015,0.491678,0.1489732
69.4100037,0.5022201,0.1434815
69.4200058,0.487666,0.1562938
69.4300003,0.4747145,0.1482234
69.4400024,0.480192,0.1434429
69.4500046,0.4773022,0.1437837
69.4600067,0.4856373,0.125792
69.4700012,0.4789096,0.1234887
69.4800034,0.4806084,0.1361491
69.4900055,0.4861549,0.1492403
69.5,0.5080844,0.1401332
69.5100021,0.5118424,0.1380133
69.5200043,0.4903822,0.1245709
69.5300064,0.4994198,0.1365229
69.5400009,0.483999,0.1312742
69.5500031,0.5005758,0.1494161
69.5600052,0.4676203,0.1318315
69.5699997,0.5044996,0.1419323
69.5800018,0.4795156,0.1448239
69.590004,0.5082077,0.1303958
69.6000061,0.4853515,0.1406401
69.6100006,0.4854239,0.1321381
69.6200027,0.4940453,0.1287723
69.6300049,0.5071986,0.1411324
69.640007,0.4916969,0.1289653
69.6500015,0.4864334,0.1378572
69.6600037,0.5092513,0.1425092
69.6700058,0.5102919,0.1379394
69.6800003,0.491985,0.1333543
69.6900024,0.5158595,0.1442902
69.7000046,0.4974028,0.1366636
69.7100067,0.4949909,0.1404544
69.7200012,0.4915816,0.133974
69.7300034,0.4953986,0.1272707
69.7400055,0.5021916,0.1395545
69.75,0.5003556,0.1489729
69.7600021,0.465462,0.1396737
69.7700043,0.5065715,0.1356048
69.7800064,0.4819404,0.1425798
69.7900009,0.5055151,0.1380309
69.8000031,0.4932815,0.137711
69.8100052,0.479374,0.1394673
69.8199997,0.5152867,0.1362112
69.8300018,0.5006785,0.1313206
69.840004,0.4988522,0.1425797
69.8500061,0.5023025,0.1328441
69.8600006,0.5007132,0.1455058
69.8700027,0.4990957,0.1502995
69.8800049,0.5071243,0.1377852
69.890007,0.5033689,0.1271046
69.9000015,0.5092223,0.1371052
69.9100037,0.4938955,0.1344437
69.9200058,0.4913193,0.1353532
69.9300003,0.4870659,0.1423477
69.9400024,0.4855357,0.13076
69.9500046,0.496625,0.123265
69.9600067,0.4886261,0.1311717
69.9700012,0.4842236,0.1317339
69.9800034,0.4911955,0.1433466
69.9900055,0.4905933,0.1437324
70.0,0.4957331,0.139531
70.0100021,0.4791038,0.1316994
70.0200043,0.4836773,0.1421757
70.0300064,0.5119328,0.1333331
70.0400009,0.4939245,0.1208325
70.0500031,0.4770609,0.1254239
70.0600052,0.486272,0.1428421
70.0699997,0.4949353,0.1476353
70.0800018,0.488064,0.1362198
70.090004,0.5024094,0.1352126
70.1000061,0.4858713,0.1306573
70.1100006,0.4864363,0.135879
70.1200027,0.477196,0.1435847
70.1300049,0.4578889,0.1352045
70.140007,0.4784186,0.1287959
70.1500015,0.476831,0.1538301
70.1600037,0.4957283,0.1409706
70.1700058,0.4967321,0.1363047
70.1800003,0.4936711,0.1432665
70.1900024,0.477457,0.1564096
70.2000046,0.478166,0.1552322
70.2100067,0.4702245,0.1431361
70.2200012,0.4914152,0.1469463
70.2300034,0.4743702,0.1498147
