Time/Residue,AFR3_R1.xvg,AFR3_R2.xvg,Average
4.34e-06,2.30424,2.29851,2.301375
4.35e-06,2.30426,2.28722,2.29574
4.36e-06,2.29669,2.29096,2.293825
4.37e-06,2.30762,2.29347,2.300545
4.38e-06,2.30363,2.29405,2.29884
4.3899999999999995e-06,2.30921,2.28414,2.296675
4.4e-06,2.31074,2.2878,2.29927
4.41e-06,2.29913,2.28002,2.289575
4.42e-06,2.29895,2.28062,2.289785
4.43e-06,2.30698,2.28067,2.293825
4.440000000000001e-06,2.30309,2.28911,2.2961
4.45e-06,2.30919,2.28266,2.295925
4.46e-06,2.31552,2.28225,2.298885
4.47e-06,2.31078,2.27839,2.294585
4.48e-06,2.30903,2.29134,2.300185
4.49e-06,2.30899,2.28678,2.297885
4.499999999999999e-06,2.31526,2.28781,2.301535
4.51e-06,2.31214,2.28296,2.29755
4.52e-06,2.3128,2.29495,2.303875
4.53e-06,2.30826,2.28985,2.299055
4.54e-06,2.30805,2.29282,2.300435
4.5500000000000005e-06,2.3111,2.28291,2.297005
4.5599999999999995e-06,2.30524,2.28753,2.296385
4.57e-06,2.31246,2.28538,2.29892
4.58e-06,2.31352,2.28778,2.30065
4.589999999999999e-06,2.30077,2.28374,2.292255
4.6e-06,2.30323,2.28376,2.293495
4.610000000000001e-06,2.30146,2.28468,2.29307
4.62e-06,2.29457,2.2949,2.294735
4.63e-06,2.30006,2.28805,2.294055
4.64e-06,2.30303,2.28287,2.29295
4.65e-06,2.29356,2.28178,2.28767
4.66e-06,2.29806,2.28924,2.29365
4.669999999999999e-06,2.28931,2.28581,2.28756
4.68e-06,2.28852,2.28041,2.284465
4.690000000000001e-06,2.29138,2.27664,2.28401
4.7e-06,2.29062,2.28042,2.28552
4.71e-06,2.29497,2.27716,2.286065
4.72e-06,2.29985,2.2823,2.291075
4.7300000000000005e-06,2.28647,2.27996,2.283215
4.74e-06,2.29779,2.28508,2.291435
4.75e-06,2.28801,2.27901,2.28351
4.759999999999999e-06,2.29155,2.28661,2.28908
4.77e-06,2.29083,2.27861,2.28472
4.78e-06,2.28467,2.28203,2.28335
4.79e-06,2.28922,2.27382,2.28152
4.8e-06,2.29717,2.28606,2.291615
4.81e-06,2.28355,2.27951,2.28153
4.8200000000000004e-06,2.28445,2.29737,2.29091
4.83e-06,2.2853,2.28549,2.285395
4.839999999999999e-06,2.28962,2.28628,2.28795
4.849999999999999e-06,2.28539,2.27906,2.282225
4.860000000000001e-06,2.28898,2.28818,2.28858
4.87e-06,2.28597,2.28382,2.284895
4.88e-06,2.29539,2.29347,2.29443
4.89e-06,2.29204,2.28876,2.2904
4.9000000000000005e-06,2.28861,2.28871,2.28866
4.9100000000000004e-06,2.29412,2.29086,2.29249
4.9199999999999995e-06,2.29781,2.29455,2.29618
4.929999999999999e-06,2.29849,2.29031,2.2944
4.940000000000001e-06,2.30074,2.29216,2.29645
4.95e-06,2.29778,2.28869,2.293235
4.96e-06,2.2953,2.29094,2.29312
4.97e-06,2.30282,2.28132,2.29207
4.98e-06,2.29817,2.28974,2.293955
