Time/Residue,AFR5_R1.xvg,RoG_md_A4482_R2.xvg
58.62,2.3052,2.28872
58.63,2.30197,2.27906
58.64,2.29364,2.28148
58.65,2.3037,2.29113
58.66,2.3041,2.28762
58.67,2.30354,2.28789
58.68,2.30023,2.29203
58.69,2.29875,2.28776
58.7,2.29687,2.29503
58.71,2.30006,2.29635
58.72,2.29533,2.3017
58.73,2.29222,2.29177
58.74,2.30125,2.29189
58.75,2.29248,2.28894
58.76,2.29864,2.29822
58.77,2.29426,2.293
58.78,2.29018,2.29959
58.79,2.2839,2.28984
58.8,2.29038,2.28874
58.81,2.29658,2.28439
58.82,2.29575,2.29083
58.83,2.29577,2.29418
58.84,2.30158,2.27998
58.85,2.29107,2.28655
58.86,2.29395,2.28758
58.87,2.30039,2.2778
58.88,2.29717,2.28957
58.89,2.30564,2.2886
58.9,2.30344,2.28563
58.91,2.2993,2.29182
58.92,2.29839,2.28399
58.93,2.2979,2.28591
58.94,2.30094,2.28841
58.95,2.30405,2.2803
58.96,2.31222,2.28442
58.97,2.30444,2.28546
58.98,2.30366,2.28525
58.99,2.29556,2.2844
59.0,2.3058,2.28155
59.01,2.29081,2.28126
59.02,2.2971,2.28579
59.03,2.30123,2.28025
59.04,2.30449,2.2874
59.05,2.30389,2.28944
59.06,2.29641,2.28991
59.07,2.29721,2.29002
59.08,2.28981,2.29257
59.09,2.289,2.28462
59.1,2.29315,2.28839
59.11,2.29859,2.29524
59.12,2.29375,2.28311
59.13,2.29256,2.2972
59.14,2.29369,2.29322
59.15,2.28889,2.28831
59.16,2.29497,2.28749
59.17,2.29865,2.28422
59.18,2.29974,2.2892
59.19,2.29784,2.28422
59.2,2.29438,2.28665
59.21,2.30125,2.28525
59.22,2.31303,2.28454
59.23,2.29619,2.29148
59.24,2.3046,2.29272
59.25,2.30316,2.30656
59.26,2.30002,2.30078
59.27,2.30131,2.29843
59.28,2.30091,2.2984
59.29,2.30726,2.29189
59.3,2.30913,2.28669
59.31,2.29213,2.29013
59.32,2.29339,2.29311
59.33,2.2933,2.28019
59.34,2.29782,2.28801
59.35,2.29573,2.28584
59.36,2.30039,2.28977
59.37,2.29798,2.28899
59.38,2.29965,2.28722
59.39,2.29665,2.2858
59.4,2.29785,2.29299
59.41,2.29757,2.28631
59.42,2.3034,2.2775
59.43,2.30256,2.29011
59.44,2.29523,2.29099
59.45,2.30491,2.30488
59.46,2.30384,2.29952
59.47,2.30329,2.28186
59.48,2.29403,2.29049
59.49,2.30245,2.28566
59.5,2.30476,2.29649
59.51,2.29985,2.28716
59.52,2.2958,2.28087
59.53,2.30371,2.29448
59.54,2.30363,2.28199
59.55,2.29756,2.28771
59.56,2.29701,2.28134
59.57,2.29495,2.28341
59.58,2.29659,2.28493
59.59,2.29744,2.28085
59.6,2.30293,2.28214
59.61,2.2996,2.28287
59.62,2.30196,2.28894
59.63,2.30675,2.29027
59.64,2.30671,2.29423
59.65,2.29694,2.29228
59.66,2.2952,2.28404
59.67,2.30445,2.28472
59.68,2.29612,2.28723
59.69,2.30249,2.29488
59.7,2.2988,2.29533
59.71,2.29979,2.29335
59.72,2.30211,2.27984
59.73,2.29279,2.28673
59.74,2.30026,2.28739
59.75,2.29977,2.28664
59.76,2.28678,2.297
59.77,2.29566,2.29647
59.78,2.29052,2.28791
59.79,2.29223,2.28948
59.8,2.29091,2.30112
59.81,2.29944,2.29772
59.82,2.293,2.29992
59.83,2.29997,2.30287
59.84,2.30361,2.30515
59.85,2.29363,2.29867
59.86,2.29214,2.30015
59.87,2.29586,2.29395
59.88,2.30066,2.31156
59.89,2.29939,2.30205
59.9,2.30019,2.30036
59.91,2.29472,2.289
59.92,2.30442,2.29988
59.93,2.30609,2.29306
59.94,2.30144,2.29485
59.95,2.30085,2.29342
59.96,2.30126,2.29082
59.97,2.29566,2.2815
59.98,2.29711,2.28125
59.99,2.3091,2.29239
60.0,2.30581,2.29034
60.01,2.3009,2.29163
60.02,2.30577,2.28319
60.03,2.30137,2.29585
60.04,2.29897,2.28632
60.05,2.31365,2.29335
60.06,2.3018,2.29165
60.07,2.30476,2.29315
60.08,2.30352,2.29403
60.09,2.31171,2.2914
60.1,2.30411,2.28419
60.11,2.30258,2.29231
60.12,2.29664,2.29087
60.13,2.29078,2.28899
60.14,2.29816,2.28691
60.15,2.29396,2.28901
60.16,2.30197,2.29282
60.17,2.29601,2.28576
60.18,2.2886,2.29024
60.19,2.29847,2.28975
60.2,2.29789,2.29144
60.21,2.2923,2.29867
60.22,2.29637,2.30545
60.23,2.29575,2.29094
60.24,2.30316,2.29142
60.25,2.29628,2.29622
60.26,2.2947,2.2949
60.27,2.29315,2.28976
60.28,2.29137,2.28521
60.29,2.28314,2.288
60.3,2.28725,2.29602
60.31,2.28453,2.30556
60.32,2.28542,2.28951
60.33,2.28527,2.29754
60.34,2.28724,2.29306
60.35,2.29317,2.29019
60.36,2.28584,2.29006
60.37,2.29117,2.29568
60.38,2.28949,2.29115
60.39,2.29197,2.29631
60.4,2.29461,2.28674
60.41,2.29217,2.30042
60.42,2.29081,2.29449
60.43,2.29219,2.28866
60.44,2.29061,2.28669
60.45,2.28173,2.28838
60.46,2.2884,2.2873
60.47,2.2855,2.28751
60.48,2.28401,2.29541
60.49,2.2792,2.29508
60.5,2.28315,2.29693
60.51,2.28238,2.29686
60.52,2.28847,2.28453
60.53,2.28418,2.29303
60.54,2.28843,2.28471
60.55,2.2859,2.29026
60.56,2.28642,2.29251
60.57,2.28793,2.28206
60.58,2.2799,2.29716
60.59,2.29221,2.29368
60.6,2.29082,2.28984
60.61,2.29769,2.2925
60.62,2.30481,2.29265
60.63,2.30418,2.28823
60.64,2.29719,2.29825
60.65,2.30214,2.29258
60.66,2.29455,2.29969
60.67,2.30429,2.30013
60.68,2.29738,2.29966
60.69,2.29567,2.29512
60.7,2.30093,2.2994
60.71,2.30237,2.29682
60.72,2.29441,2.30185
60.73,2.29323,2.29163
60.74,2.29158,2.29291
60.75,2.29625,2.2916
60.76,2.29973,2.29639
60.77,2.30172,2.28707
60.78,2.30158,2.29539
60.79,2.30334,2.29428
60.8,2.30429,2.28884
60.81,2.30278,2.29038
60.82,2.29561,2.28855
60.83,2.29812,2.28228
60.84,2.29193,2.28865
60.85,2.29256,2.28851
60.86,2.30278,2.29442
60.87,2.29652,2.28016
60.88,2.30437,2.29307
60.89,2.29286,2.28
60.9,2.29198,2.28716
60.91,2.29216,2.28596
60.92,2.29113,2.28471
60.93,2.29179,2.28768
60.94,2.28747,2.29287
60.95,2.29306,2.29204
60.96,2.29393,2.28982
60.97,2.287,2.28573
60.98,2.29175,2.28879
60.99,2.2942,2.28611
61.0,2.30206,2.2875
61.01,2.28994,2.28497
61.02,2.29217,2.28659
61.03,2.28698,2.28192
61.04,2.29027,2.28446
61.05,2.29578,2.28634
61.06,2.29862,2.29335
61.07,2.29268,2.29029
61.08,2.29771,2.28671
61.09,2.2906,2.30222
61.1,2.28754,2.28683
61.11,2.29051,2.29398
61.12,2.29776,2.29089
61.13,2.28834,2.28552
61.14,2.29197,2.28332
61.15,2.28363,2.29397
61.16,2.28474,2.29229
61.17,2.29341,2.29233
61.18,2.29548,2.29048
61.19,2.29496,2.29004
61.2,2.29108,2.27939
61.21,2.29442,2.28193
61.22,2.29124,2.28198
61.23,2.29173,2.28651
61.24,2.2879,2.28974
61.25,2.28755,2.29052
61.26,2.3007,2.28526
61.27,2.29128,2.28631
61.28,2.28852,2.28811
61.29,2.2903,2.28672
61.3,2.28845,2.29708
61.31,2.29054,2.28297
61.32,2.28887,2.29189
61.33,2.29938,2.28867
61.34,2.29672,2.28971
61.35,2.30135,2.28634
61.36,2.29619,2.29143
61.37,2.29388,2.29622
61.38,2.29001,2.28774
61.39,2.29182,2.29218
61.4,2.29793,2.28349
61.41,2.29773,2.28304
61.42,2.2871,2.28569
61.43,2.30087,2.30389
61.44,2.29393,2.29485
61.45,2.29436,2.29853
61.46,2.29214,2.29448
61.47,2.28436,2.28887
61.48,2.29349,2.2866
61.49,2.29938,2.28569
61.5,2.29443,2.29542
61.51,2.29839,2.28873
61.52,2.30063,2.29511
61.53,2.30694,2.29694
61.54,2.29935,2.28642
61.55,2.30109,2.30468
61.56,2.29639,2.28951
61.57,2.29617,2.29991
61.58,2.30358,2.28872
61.59,2.30374,2.29298
61.6,2.29604,2.29122
61.61,2.29681,2.29589
61.62,2.2992,2.30349
61.63,2.3051,2.30033
61.64,2.30497,2.30133
61.65,2.30422,2.28644
61.66,2.29964,2.2903
61.67,2.29361,2.29076
61.68,2.30121,2.28013
61.69,2.28627,2.28884
61.7,2.30219,2.29911
61.71,2.30184,2.2888
61.72,2.29783,2.29218
61.73,2.29826,2.29866
61.74,2.29151,2.28439
61.75,2.29172,2.29712
61.76,2.29163,2.29785
61.77,2.29592,2.29172
61.78,2.30211,2.29965
61.79,2.29822,2.29269
61.8,2.29928,2.30918
61.81,2.29629,2.29784
61.82,2.30146,2.29996
61.83,2.29422,2.29932
61.84,2.304,2.28857
61.85,2.30051,2.30209
61.86,2.31065,2.2988
61.87,2.30869,2.2997
61.88,2.29555,2.29321
61.89,2.30421,2.29049
61.9,2.29494,2.29825
61.91,2.293,2.29591
61.92,2.29682,2.30092
61.93,2.30586,2.29453
61.94,2.29924,2.29314
61.95,2.29335,2.2897
61.96,2.30278,2.29927
61.97,2.2954,2.28567
61.98,2.29093,2.29714
61.99,2.29163,2.29905
62.0,2.28925,2.29081
62.01,2.29278,2.29668
62.02,2.29077,2.30243
62.03,2.29026,2.29108
62.04,2.29589,2.29921
62.05,2.29163,2.29505
62.06,2.30596,2.29889
62.07,2.29912,2.30506
62.08,2.29706,2.29104
62.09,2.3026,2.29579
62.1,2.30142,2.29941
62.11,2.30656,2.30467
62.12,2.30115,2.29175
62.13,2.297,2.29873
62.14,2.29854,2.29675
62.15,2.30087,2.29756
62.16,2.29956,2.29793
62.17,2.30109,2.2932
62.18,2.29231,2.30089
62.19,2.29721,2.29807
62.2,2.29072,2.2917
62.21,2.29241,2.30031
62.22,2.29039,2.29483
62.23,2.29522,2.29395
62.24,2.29609,2.29895
62.25,2.29558,2.29812
62.26,2.2928,2.28476
62.27,2.28475,2.28939
62.28,2.27789,2.29731
62.29,2.29274,2.29462
62.3,2.29731,2.28997
62.31,2.29684,2.29062
62.32,2.30059,2.28894
62.33,2.29877,2.28717
62.34,2.3042,2.29777
62.35,2.29893,2.2858
62.36,2.2892,2.28563
62.37,2.29231,2.29357
62.38,2.29246,2.29201
62.39,2.29703,2.29498
62.4,2.2916,2.28135
62.41,2.29152,2.28764
62.42,2.29547,2.29079
62.43,2.29541,2.29513
62.44,2.29512,2.29032
62.45,2.29338,2.29031
62.46,2.29387,2.29217
62.47,2.29829,2.2913
62.48,2.30023,2.28418
62.49,2.29842,2.27806
62.5,2.29995,2.28398
62.51,2.30062,2.29132
62.52,2.30413,2.30093
62.53,2.2965,2.29125
62.54,2.2924,2.29058
62.55,2.28813,2.28866
62.56,2.29197,2.29225
62.57,2.30364,2.28673
62.58,2.29217,2.29147
62.59,2.29794,2.28968
62.6,2.29628,2.3004
62.61,2.28785,2.29337
62.62,2.29105,2.28312
62.63,2.2908,2.28838
62.64,2.29324,2.28758
62.65,2.29692,2.29467
62.66,2.29074,2.29289
62.67,2.29146,2.29319
62.68,2.30245,2.28561
62.69,2.29368,2.29726
62.7,2.29521,2.28565
62.71,2.2934,2.28925
62.72,2.29993,2.28632
62.73,2.2935,2.28886
62.74,2.29632,2.27957
62.75,2.30368,2.28282
62.76,2.28856,2.28836
62.77,2.30383,2.28616
62.78,2.30144,2.2847
62.79,2.28862,2.29095
62.8,2.29647,2.2956
62.81,2.29547,2.28329
62.82,2.29182,2.28692
62.83,2.29052,2.27937
62.84,2.2933,2.289
62.85,2.29346,2.29382
62.86,2.29143,2.29134
62.87,2.29512,2.29046
62.88,2.29122,2.29024
62.89,2.28609,2.28744
62.9,2.29214,2.27697
62.91,2.28647,2.28337
62.92,2.28721,2.27975
62.93,2.28962,2.27498
62.94,2.29335,2.29198
62.95,2.297,2.29033
62.96,2.29544,2.28613
62.97,2.30279,2.29094
62.98,2.30095,2.29825
62.99,2.30443,2.2985
63.0,2.29585,2.29271
63.01,2.29739,2.28954
63.02,2.30186,2.29183
63.03,2.2919,2.29407
63.04,2.29492,2.28772
63.05,2.29673,2.2956
63.06,2.29201,2.29437
63.07,2.29266,2.29367
63.08,2.2867,2.30303
63.09,2.28748,2.29622
63.1,2.29299,2.29693
63.11,2.29802,2.30167
63.12,2.29259,2.29822
63.13,2.29251,2.29214
63.14,2.30238,2.2956
63.15,2.28924,2.30469
63.16,2.29311,2.30178
63.17,2.28798,2.28987
63.18,2.29339,2.29078
63.19,2.28839,2.2918
63.2,2.29476,2.28712
63.21,2.29189,2.28365
63.22,2.29078,2.28838
63.23,2.29697,2.29489
63.24,2.29844,2.29804
63.25,2.29673,2.29458
63.26,2.29686,2.2937
63.27,2.30716,2.29697
63.28,2.3042,2.29189
63.29,2.29218,2.29362
63.3,2.29738,2.29154
63.31,2.29923,2.28531
63.32,2.30137,2.28685
63.33,2.29284,2.28313
63.34,2.29117,2.29115
63.35,2.29382,2.2884
63.36,2.29893,2.28898
63.37,2.29731,2.29559
63.38,2.29166,2.27979
63.39,2.29032,2.28988
63.4,2.29634,2.29033
63.41,2.30403,2.28221
63.42,2.29641,2.28434
63.43,2.29602,2.27882
63.44,2.29214,2.28984
63.45,2.29252,2.27606
63.46,2.29224,2.28609
63.47,2.28922,2.28988
63.48,2.29833,2.28783
63.49,2.29996,2.29061
63.5,2.30222,2.28689
63.51,2.29124,2.28666
63.52,2.29516,2.28749
63.53,2.29571,2.28078
63.54,2.30031,2.29388
63.55,2.29904,2.28654
63.56,2.30159,2.28679
63.57,2.29995,2.29601
63.58,2.29553,2.28826
63.59,2.29443,2.29089
63.6,2.29205,2.28349
63.61,2.29338,2.28724
63.62,2.29835,2.28924
63.63,2.28856,2.27892
63.64,2.29791,2.29326
63.65,2.2846,2.29005
63.66,2.29213,2.28975
63.67,2.28882,2.294
63.68,2.29358,2.29424
63.69,2.29864,2.28767
63.7,2.30765,2.28693
63.71,2.29992,2.28475
63.72,2.29612,2.28715
63.73,2.299,2.27977
63.74,2.29655,2.28432
63.75,2.30092,2.28401
63.76,2.29795,2.27731
63.77,2.2959,2.28469
63.78,2.30088,2.28592
63.79,2.29741,2.2825
63.8,2.29025,2.2855
63.81,2.29468,2.28676
63.82,2.30039,2.28585
63.83,2.29964,2.28542
63.84,2.29656,2.28899
63.85,2.28633,2.28311
63.86,2.28851,2.29163
63.87,2.28919,2.28772
63.88,2.28704,2.28766
63.89,2.29069,2.294
63.9,2.28508,2.29139
63.91,2.2973,2.29938
63.92,2.29466,2.29533
63.93,2.29732,2.29263
63.94,2.30269,2.29065
63.95,2.29828,2.3007
63.96,2.28377,2.28686
63.97,2.29125,2.28605
63.98,2.29489,2.29211
63.99,2.30113,2.29281
64.0,2.28675,2.29389
64.01,2.28799,2.28695
64.02,2.29236,2.29363
64.03,2.28471,2.29387
64.04,2.29587,2.29056
64.05,2.28725,2.29332
64.06,2.28267,2.29486
64.07,2.2808,2.29391
64.08,2.28088,2.29099
64.09,2.27557,2.29115
64.1,2.28196,2.29201
64.11,2.27607,2.2863
64.12,2.2774,2.286
64.13,2.28539,2.28715
64.14,2.28646,2.28492
64.15,2.2912,2.28498
64.16,2.28652,2.28223
64.17,2.28741,2.28088
64.18,2.29212,2.27948
64.19,2.29767,2.28556
64.2,2.3,2.29364
64.21,2.29715,2.2907
64.22,2.28973,2.28574
64.23,2.29248,2.28922
64.24,2.29303,2.28677
64.25,2.30115,2.29154
64.26,2.29352,2.29392
64.27,2.29488,2.28957
64.28,2.28556,2.29588
64.29,2.29303,2.29369
64.3,2.29578,2.29506
64.31,2.29714,2.29123
64.32,2.29192,2.29146
64.33,2.29092,2.28532
64.34,2.29419,2.29327
64.35,2.30185,2.29262
64.36,2.30351,2.29405
64.37,2.29251,2.28669
64.38,2.29744,2.29481
64.39,2.29121,2.29088
64.4,2.30593,2.28959
64.41,2.30181,2.29122
64.42,2.29674,2.28396
64.43,2.29381,2.28756
64.44,2.29978,2.28682
64.45,2.29572,2.28513
64.46,2.29531,2.2949
64.47,2.28758,2.29623
64.48,2.29438,2.30307
64.49,2.29289,2.3008
64.5,2.29369,2.30712
64.51,2.2954,2.29873
64.52,2.30356,2.29571
64.53,2.29853,2.2906
64.54,2.2985,2.29364
64.55,2.30543,2.29105
64.56,2.29107,2.29066
64.57,2.29812,2.2893
64.58,2.29261,2.28839
64.59,2.29598,2.28068
64.6,2.28962,2.2892
64.61,2.28947,2.2821
64.62,2.29779,2.29601
64.63,2.29519,2.29677
64.64,2.29269,2.2866
64.65,2.29687,2.2956
64.66,2.29669,2.2972
64.67,2.29863,2.29225
64.68,2.30353,2.29602
64.69,2.29801,2.29576
64.7,2.30501,2.29644
64.71,2.30529,2.29011
64.72,2.29937,2.29645
64.73,2.30759,2.28644
64.74,2.30312,2.29714
64.75,2.30415,2.28934
64.76,2.3034,2.29088
64.77,2.29666,2.29032
64.78,2.29468,2.29261
64.79,2.29402,2.2927
64.8,2.2929,2.2947
64.81,2.29507,2.28803
64.82,2.29707,2.29165
64.83,2.29433,2.29313
64.84,2.30179,2.29324
64.85,2.29383,2.29072
64.86,2.29004,2.29588
64.87,2.29567,2.30357
64.88,2.28888,2.29392
64.89,2.30234,2.29233
64.9,2.29565,2.29576
64.91,2.29135,2.29183
64.92,2.29739,2.29766
64.93,2.29488,2.30347
64.94,2.2981,2.29026
64.95,2.29404,2.30014
64.96,2.29949,2.29787
64.97,2.29436,2.28636
64.98,2.28992,2.29504
64.99,2.29344,2.29641
65.0,2.28689,2.29903
65.01,2.29641,2.28946
65.02,2.29224,2.292
65.03,2.29365,2.29007
65.04,2.2929,2.29755
65.05,2.29074,2.29387
65.06,2.29645,2.29906
65.07,2.28905,2.29229
65.08,2.28991,2.30413
65.09,2.2951,2.29316
65.1,2.29297,2.28152
65.11,2.2939,2.29472
65.12,2.2869,2.29988
65.13,2.2872,2.29621
65.14,2.29368,2.29886
65.15,2.28637,2.30224
65.16,2.2935,2.29715
65.17,2.29599,2.28972
65.18,2.29031,2.29577
65.19,2.29311,2.30365
65.2,2.29169,2.2925
65.21,2.28621,2.29546
65.22,2.29228,2.28795
65.23,2.2917,2.29709
65.24,2.29346,2.29835
65.25,2.29203,2.28834
65.26,2.29495,2.29323
65.27,2.29019,2.28931
65.28,2.30238,2.29055
65.29,2.29696,2.28526
65.3,2.29386,2.3
65.31,2.29632,2.30233
65.32,2.29455,2.30177
65.33,2.29591,2.29103
65.34,2.30008,2.29637
65.35,2.29107,2.29951
65.36,2.29832,2.28703
65.37,2.29801,2.30072
65.38,2.29403,2.30825
65.39,2.28773,2.30579
65.4,2.29661,2.29371
65.41,2.2893,2.29482
65.42,2.28409,2.29832
65.43,2.2947,2.29742
65.44,2.29151,2.30036
65.45,2.28701,2.29834
65.46,2.29664,2.29192
65.47,2.29241,2.29796
65.48,2.29116,2.2914
65.49,2.29416,2.29375
65.5,2.29811,2.29845
65.51,2.29423,2.29228
65.52,2.29188,2.28651
65.53,2.28739,2.28537
65.54,2.29419,2.28735
65.55,2.29944,2.30043
65.56,2.28822,2.29044
65.57,2.28719,2.29962
65.58,2.2852,2.29713
65.59,2.28522,2.28987
65.6,2.29552,2.29342
65.61,2.29218,2.28984
65.62,2.29278,2.29431
65.63,2.29515,2.2974
65.64,2.29112,2.28724
65.65,2.29572,2.28565
65.66,2.30055,2.28365
65.67,2.30228,2.29285
65.68,2.29486,2.28859
65.69,2.29299,2.28856
65.7,2.29751,2.28749
65.71,2.30331,2.28906
65.72,2.29878,2.28763
65.73,2.29588,2.27749
65.74,2.29699,2.29046
65.75,2.29114,2.29098
65.76,2.29473,2.29197
65.77,2.29708,2.29488
65.78,2.30006,2.29309
65.79,2.29291,2.28344
65.8,2.29557,2.29046
65.81,2.29095,2.27881
65.82,2.28643,2.28751
65.83,2.28657,2.28566
65.84,2.29292,2.2953
65.85,2.28888,2.28233
65.86,2.29511,2.28632
65.87,2.2903,2.28725
65.88,2.29352,2.29509
65.89,2.30196,2.29312
65.9,2.28968,2.29852
65.91,2.29031,2.28373
65.92,2.29602,2.29796
65.93,2.29195,2.29191
65.94,2.29516,2.28505
65.95,2.29091,2.29696
65.96,2.29901,2.29406
65.97,2.29851,2.29639
65.98,2.29643,2.29183
65.99,2.29795,2.29237
66.0,2.2949,2.29117
66.01,2.29294,2.28318
66.02,2.29001,2.28289
66.03,2.2824,2.28442
66.04,2.29215,2.28648
66.05,2.29029,2.29954
66.06,2.29272,2.28922
66.07,2.28766,2.29434
66.08,2.2931,2.29238
66.09,2.29226,2.29701
66.1,2.29307,2.28962
66.11,2.29626,2.29684
66.12,2.297,2.29153
66.13,2.28583,2.29045
66.14,2.29334,2.28935
66.15,2.29571,2.28732
66.16,2.29712,2.29109
66.17,2.30072,2.29437
66.18,2.2933,2.28685
66.19,2.29674,2.29092
66.2,2.29267,2.28587
66.21,2.29774,2.28962
66.22,2.28227,2.29888
66.23,2.28885,2.294
66.24,2.29246,2.29663
66.25,2.2934,2.29259
66.26,2.29314,2.2879
66.27,2.29757,2.29296
66.28,2.28293,2.29962
66.29,2.288,2.30066
66.3,2.29856,2.29594
66.31,2.29397,2.30011
66.32,2.29081,2.29882
66.33,2.29219,2.30235
66.34,2.28844,2.29386
66.35,2.2816,2.29519
66.36,2.28406,2.29529
66.37,2.294,2.28984
66.38,2.29476,2.29024
66.39,2.29581,2.29195
66.4,2.2978,2.30082
66.41,2.29785,2.29805
66.42,2.29455,2.29697
66.43,2.29659,2.30238
66.44,2.30022,2.29535
66.45,2.29271,2.29814
66.46,2.29903,2.30585
66.47,2.29443,2.30573
66.48,2.29382,2.29948
66.49,2.29587,2.29597
66.5,2.28935,2.29982
66.51,2.29715,2.30119
66.52,2.2962,2.29723
66.53,2.28739,2.30609
66.54,2.29819,2.29647
66.55,2.29391,2.29617
66.56,2.29216,2.30231
66.57,2.29904,2.29468
66.58,2.29347,2.29372
66.59,2.30237,2.3074
66.6,2.29,2.30642
66.61,2.28607,2.29508
66.62,2.29077,2.30424
66.63,2.29349,2.29869
66.64,2.29166,2.29534
66.65,2.29735,2.29929
66.66,2.29263,2.30274
66.67,2.29644,2.2961
66.68,2.2988,2.29298
66.69,2.29247,2.28243
66.7,2.29717,2.28078
66.71,2.29605,2.28535
66.72,2.28894,2.29411
66.73,2.29192,2.28848
66.74,2.29548,2.29042
66.75,2.29231,2.28445
66.76,2.29339,2.28931
66.77,2.29223,2.2886
66.78,2.29335,2.29795
66.79,2.30013,2.29277
66.8,2.29473,2.28914
66.81,2.29129,2.2853
66.82,2.2986,2.28772
66.83,2.29517,2.29967
66.84,2.29528,2.29748
66.85,2.29398,2.29238
66.86,2.29556,2.29823
66.87,2.29399,2.28759
66.88,2.29827,2.29335
66.89,2.29481,2.29086
66.9,2.28657,2.2968
66.91,2.28551,2.2973
66.92,2.29943,2.2938
66.93,2.29914,2.3028
66.94,2.29059,2.29992
66.95,2.29269,2.29543
66.96,2.28744,2.29762
66.97,2.29632,2.29378
66.98,2.29195,2.30013
66.99,2.29148,2.28932
67.0,2.29528,2.29678
67.01,2.29983,2.30265
67.02,2.29133,2.29952
67.03,2.29631,2.29367
67.04,2.28129,2.28902
67.05,2.29149,2.29618
67.06,2.28541,2.30003
67.07,2.29002,2.29114
67.08,2.29165,2.29127
67.09,2.29101,2.30126
67.1,2.28914,2.2947
67.11,2.29271,2.29116
67.12,2.29591,2.29708
67.13,2.29795,2.29883
67.14,2.29045,2.29526
67.15,2.29166,2.30156
67.16,2.27703,2.30796
67.17,2.28795,2.29973
67.18,2.27593,2.29431
67.19,2.2865,2.29993
67.2,2.285,2.28602
67.21,2.29261,2.29624
67.22,2.28814,2.3069
67.23,2.2861,2.29458
67.24,2.28969,2.29703
67.25,2.2896,2.29073
67.26,2.28875,2.29446
67.27,2.28483,2.30303
67.28,2.28981,2.30019
67.29,2.2903,2.30405
67.3,2.28768,2.29544
67.31,2.2824,2.29819
67.32,2.2835,2.29304
67.33,2.2824,2.31187
67.34,2.28351,2.29712
67.35,2.28363,2.30081
67.36,2.28161,2.30425
67.37,2.27901,2.30233
67.38,2.28157,2.30553
67.39,2.28238,2.29428
67.4,2.28984,2.30513
67.41,2.29856,2.30008
67.42,2.29052,2.30666
67.43,2.28887,2.29305
67.44,2.28722,2.29667
67.45,2.28924,2.30349
67.46,2.28329,2.3007
67.47,2.29229,2.30287
67.48,2.29037,2.30304
67.49,2.28558,2.30453
67.5,2.29079,2.29705
67.51,2.28958,2.30231
67.52,2.29728,2.30293
67.53,2.29227,2.3052
67.54,2.29803,2.30224
67.55,2.29496,2.29868
67.56,2.29319,2.29835
67.57,2.29022,2.30347
67.58,2.2946,2.30184
67.59,2.28799,2.29831
67.6,2.28793,2.28982
67.61,2.29138,2.29313
67.62,2.29074,2.29689
67.63,2.2985,2.30139
67.64,2.29066,2.30123
67.65,2.29519,2.29736
67.66,2.28985,2.3012
67.67,2.2902,2.30045
67.68,2.29393,2.29299
67.69,2.29225,2.2986
67.7,2.29111,2.29778
67.71,2.3035,2.30217
67.72,2.29324,2.29658
67.73,2.29589,2.29096
67.74,2.29227,2.29615
67.75,2.29193,2.29964
67.76,2.30047,2.30201
67.77,2.29447,2.29873
67.78,2.30048,2.29929
67.79,2.29418,2.29463
67.8,2.28708,2.29378
67.81,2.29731,2.29156
67.82,2.30335,2.29407
67.83,2.30062,2.29027
67.84,2.29985,2.29426
67.85,2.29633,2.29598
67.86,2.29103,2.30132
67.87,2.29415,2.29855
67.88,2.29082,2.29628
67.89,2.29838,2.2972
67.9,2.30071,2.3017
67.91,2.29982,2.29525
67.92,2.3017,2.29981
67.93,2.29633,2.29994
67.94,2.30178,2.29958
67.95,2.28698,2.29689
67.96,2.29025,2.29979
67.97,2.29092,2.30706
67.98,2.2884,2.29941
67.99,2.28922,2.3047
68.0,2.28552,2.30598
68.01,2.28975,2.30523
68.02,2.30069,2.29856
68.03,2.29601,2.30472
68.04,2.29735,2.29902
68.05,2.29335,2.31191
68.06,2.29236,2.30981
68.07,2.29231,2.29834
68.08,2.29292,2.30422
68.09,2.28751,2.31072
68.1,2.29205,2.29917
68.11,2.28349,2.29886
68.12,2.28682,2.28234
68.13,2.29293,2.30239
68.14,2.29215,2.2988
68.15,2.30213,2.30139
68.16,2.29204,2.29826
68.17,2.29572,2.29662
68.18,2.28849,2.30029
68.19,2.2877,2.29691
68.2,2.28094,2.29947
68.21,2.29039,2.3001
68.22,2.2907,2.29467
68.23,2.29049,2.30842
68.24,2.2963,2.30512
68.25,2.29285,2.30667
68.26,2.29119,2.30831
68.27,2.28739,2.29798
68.28,2.29363,2.30007
68.29,2.29464,2.30788
68.3,2.28934,2.30033
68.31,2.29275,2.29854
68.32,2.28906,2.30356
68.33,2.29638,2.29438
68.34,2.29098,2.30299
68.35,2.29333,2.29977
68.36,2.29799,2.29708
68.37,2.2938,2.29852
68.38,2.29239,2.30468
68.39,2.28796,2.30346
68.4,2.28525,2.313
68.41,2.29247,2.30172
68.42,2.28903,2.30218
68.43,2.29986,2.29493
68.44,2.30267,2.30176
68.45,2.29647,2.30222
68.46,2.29983,2.30218
68.47,2.29254,2.30891
68.48,2.28711,2.30388
68.49,2.29889,2.3027
68.5,2.29673,2.30661
68.51,2.29218,2.30791
68.52,2.30039,2.30951
68.53,2.29046,2.30799
68.54,2.29929,2.3135
68.55,2.29236,2.3109
68.56,2.29129,2.30038
68.57,2.29447,2.30472
68.58,2.29774,2.29876
68.59,2.2983,2.30301
68.6,2.29554,2.30648
