FOLDER,LIGAND_ENTRY,TOTAL_SCORE,smiles
file12,A3743_entry_00289_conf_01,-104.328,C[C@H](N1CCc2cc(F)ccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A905_entry_00277_conf_01,-104.327,CCC(C)(CC)c1ccc(CCN2C[C@H](C)O[C@@H](C)C2)cc1
file8,A2257_entry_00059_conf_01,-104.326,Clc1cccc([C@H](CCn2ccnc2)c2ccccc2)c1
file14,A4394_entry_00312_conf_01,-104.325,COCc1cnc([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c(C)c1
file9,A2521_entry_00009_conf_01,-104.324,CN(C/C=C/c1cccc(Cl)c1)Cc1ccccc1
file12,A3701_entry_00247_conf_01,-104.314,C[C@@H](N1CC[C@@](O)(Cn2cnc(Cl)n2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3602_entry_00148_conf_01,-104.309,CC(C)N1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(Cl)cc2F)CC1
file15,A4477_entry_00081_conf_01,-104.294,O[C@](CN1CC[C@H](n2ccnc2)CC1)(Cn1cncn1)c1ccc(F)cc1F
file2,A387_entry_00073_conf_01,-104.286,Clc1ccccc1CO[C@@H](Cn1ccnc1)c1ccccc1
file16,A4853_entry_00143_conf_01,-104.281,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)C(=O)OCc1ccccc1
file9,A2518_entry_00006_conf_01,-104.28,COc1ccccc1CN(C)C/C=C/c1ccccc1
file2,A383_entry_00069_conf_01,-104.267,Cc1ccccc1[C@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file3,A908_entry_00280_conf_01,-104.261,C[C@H](Cc1ccc(NC(=O)C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file16,A4729_entry_00019_conf_01,-104.26,CC(C)CCN(C)Cc1cccc2ccccc12
file8,A2318_entry_00120_conf_01,-104.21,N#Cc1cccc([C@@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file11,A3147_entry_00007_conf_01,-104.192,CN(Cc1ccc(Cl)cc1)Cc1cccc2cnccc12
file3,A759_entry_00131_conf_01,-104.187,CCC(C)(C)c1ccc(CCCN2C[C@@H](C)O[C@@H](C)C2)cc1
file15,A4641_entry_00245_conf_01,-104.181,C[C@@](c1ccccc1)(c1ccncc1)[C@@H](c1ccccc1)n1ccnc1
file6,A1591_entry_00021_conf_01,-104.162,CCN(CC)CCCOc1ccccc1c1ccccc1
file9,A2546_entry_00034_conf_01,-104.162,C=CCN(C/C=C/c1ccccc1)Cc1ccccc1OC
file12,A3682_entry_00228_conf_01,-104.159,C[C@@H](N1CC[C@](O)(Cn2ccnn2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file14,A4346_entry_00264_conf_01,-104.148,NC(=O)OC[C@@H](O)COc1ccc(COc2ccccc2)cc1
file1,A151_entry_00151_conf_01,-104.143,C[C@@](c1ccccc1)(c1ccc(n2cccc2)cc1)n1ccnc1
file1,A278_entry_00278_conf_01,-104.123,Cc1cccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file12,A3671_entry_00217_conf_01,-104.101,C[C@@H](N1CC=C(c2ccccc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6091_entry_00125_conf_01,-104.097,CCCCCCN[C@H](C)[C@H](O)c1ccc(OC)cc1
file10,A2938_entry_00112_conf_01,-104.095,O[C@@H]1CC[C@H]([C@@](O)(c2ccc(Cl)cc2)[C@H](O)c2ccc(Cl)cc2)C1
file1,A299_entry_00299_conf_01,-104.093,Cc1ccc(O[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file3,A845_entry_00217_conf_01,-104.087,CCC(C)(C)c1ccc(C[C@@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cn1
file10,A3073_entry_00247_conf_01,-104.084,Cc1cc(C)cc(O[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file10,A3131_entry_00305_conf_01,-104.084,Clc1ccc([C@H](Cn2ccnc2)SCCN2CCCC2)c(Cl)c1
file13,A4032_entry_00264_conf_01,-104.078,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)NCc1ccccc1
file6,A1692_entry_00122_conf_01,-104.078,CCN(CC)CCOC(=O)c1ccc(c2ccc(F)cc2)cc1O
file12,A3572_entry_00118_conf_01,-104.076,CCCCCCN[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A1916_entry_00032_conf_01,-104.055,CCCc1nc2ccccc2n1Cc1ccc(C)cc1
file5,A1383_entry_00127_conf_01,-104.039,CCOC(=O)c1cncn1[C@H]1CC[C@@H](OCc2ccccc2)c2ccccc12
file19,A5825_entry_00173_conf_01,-104.031,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NS(=O)(=O)C1CC1
file9,A2554_entry_00042_conf_01,-104.025,CN(C/C=C/c1cccc(Br)c1)Cc1ccccc1
file21,A6366_entry_00086_conf_01,-104.018,C[C@H]1CCC(=O)[C@H](C[C@H](O)[C@@H]2C[C@H](C)C[C@H](C)C2=O)C1
file12,A3569_entry_00115_conf_01,-104.011,C[C@H](N(C)[C@H]1CC[C@H](O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1826_entry_00256_conf_01,-104.001,CCC(C)(CC)C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1
file12,A3590_entry_00136_conf_01,-103.999,C[C@@H](N1CCN(C=O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1701_entry_00131_conf_01,-103.991,CCN(CC)CCOC(=O)c1ccc(c2ccc(Br)cc2)cc1O
file20,A6167_entry_00201_conf_01,-103.983,CCCCCCCCN[C@H](C)[C@H](O)c1ccc(Cl)c(F)c1
file1,A296_entry_00296_conf_01,-103.964,CCCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file21,A6466_entry_00186_conf_01,-103.959,C[C@@H]1C[C@H](c2ccccc2)C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1=O
file1,A242_entry_00242_conf_01,-103.958,Cc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file6,A1853_entry_00283_conf_01,-103.958,CC[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)C1(Cn2ccnc2)CC1
file12,A3641_entry_00187_conf_01,-103.956,C[C@@H](N1CCN(Cc2cccs2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1772_entry_00202_conf_01,-103.94,CC[C@H](C(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl)C(C)C
file6,A1743_entry_00173_conf_01,-103.938,CCC(CC)C(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file7,A2155_entry_00271_conf_01,-103.938,OCCN(Cc1ccccc1)C(=S)Oc1ccc2c(c1)CCC2
file15,A4445_entry_00049_conf_01,-103.932,CN(Cc1ncc[nH]1)C[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2265_entry_00067_conf_01,-103.927,N#Cc1ccc([C@H](Cn2ccnc2)c2cccc(F)c2)cc1
file11,A3246_entry_00106_conf_01,-103.926,CN(Cc1ccc(F)cc1)Cc1cccc2cc[nH]c12
file8,A2316_entry_00118_conf_01,-103.918,CCc1cn(C[C@H](c2ccccc2)c2ccc(OC)cc2)cn1
file3,A720_entry_00092_conf_01,-103.909,CSc1ccc(CO[C@H](Cn2ccnc2)c2ccc(F)cc2)cc1
file7,A1984_entry_00100_conf_01,-103.908,CCCCCO[C@H]1c2cc(F)ccc2S[C@H]1Cn1ccnc1
file8,A2321_entry_00123_conf_01,-103.899,N#C[C@H](c1ccc(Cl)cc1)[C@H](Cn1ccnc1)c1ccccc1
file11,A3186_entry_00046_conf_01,-103.894,CN(Cc1ccc(Cl)cc1)Cc1cncc2ccccc12
file12,A3474_entry_00020_conf_01,-103.886,C[C@@H]1CCN1CC[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2309_entry_00111_conf_01,-103.883,C[C@H](Cn1ccnc1)C(c1ccccc1)c1ccccc1
file11,A3444_entry_00304_conf_01,-103.881,C[C@@H](N1CC[C@](O)(c2ccccc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1842_entry_00272_conf_01,-103.879,CCC[C@@H](Oc1ccc(Cl)cc1C)C(=O)[C@@H](Cn1ccnc1)OC
file7,A2027_entry_00143_conf_01,-103.875,Fc1cccc(F)c1CO[C@@H]1c2ccccc2SC[C@H]1Cn1ccnc1
file11,A3371_entry_00231_conf_01,-103.872,Clc1ccc([C@H](CCc2ccccc2)Cn2ccnc2)cc1
file6,A1655_entry_00085_conf_01,-103.857,CCCN(CCC)CCOC(=O)c1nc(c2ccccc2)ccc1O
file6,A1805_entry_00235_conf_01,-103.849,CC(C)C[C@H](Oc1ccc(Cl)cc1F)C(=O)[C@@H](Cn1ccnc1)OC(C)C
file18,A5633_entry_00295_conf_01,-103.848,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)c1ccccc1)O
file9,A2772_entry_00260_conf_01,-103.84,CC[C@](C)(O)c1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file5,A1334_entry_00078_conf_01,-103.834,C[C@H]1Cc2ccccc2[C@@H](n2ccnc2)c2cc(Cl)ccc12
file12,A3508_entry_00054_conf_01,-103.833,C[C@H](N1CCN(C2CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1878_entry_00308_conf_01,-103.827,O=C(COc1ccc(Cl)cc1Cl)[C@@H](Cn1ccnc1)NC1CC1
file9,A2642_entry_00130_conf_01,-103.818,Clc1ccc([C@H](CCn2ccnc2)OCc2ccccn2)c(Cl)c1
file6,A1723_entry_00153_conf_01,-103.812,CN(C)CCCCCOC(=O)c1ccccc1c1ccccc1
file12,A3748_entry_00294_conf_01,-103.773,C[C@@H](N1CCc2ncc(C(F)(F)F)n2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3404_entry_00264_conf_01,-103.772,c1ccc([C@H](c2ccc(N3CCCC3)cc2)n2ccnc2)cc1
file10,A3100_entry_00274_conf_01,-103.756,Clc1ccc(C[C@H](Cn2ccnc2)OCc2ccccc2)cc1
file5,A1564_entry_00308_conf_01,-103.753,c1ccc(CN2Cc3ccccc3CN(Cc3ccccc3)C2)cc1
file6,A1879_entry_00309_conf_01,-103.753,CCCC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1cccc(Cl)c1
file15,A4421_entry_00025_conf_01,-103.728,CN(CC#CCOc1cc(Cl)c(Cl)cc1Cl)CCO
file14,A4241_entry_00159_conf_01,-103.719,COc1ccc(C[C@@H](COC(=O)N)OC[C@@H](O)COc2ccc(Cl)cc2)cc1
file11,A3348_entry_00208_conf_01,-103.713,Clc1ccc(CC[C@H](Cn2ccnc2)c2ccccc2)cc1
file6,A1849_entry_00279_conf_01,-103.711,CCCC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccccc1Cl
file1,A298_entry_00298_conf_01,-103.709,N#Cc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file9,A2517_entry_00005_conf_01,-103.698,CN(C/C=C/c1ccccc1)Cc1ccc(F)c(F)c1
file12,A3493_entry_00039_conf_01,-103.692,CCN(C1CCCCC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6125_entry_00159_conf_01,-103.69,CCCCCCCN[C@H](C)[C@H](O)c1ccc(Cl)cc1
file12,A3475_entry_00021_conf_01,-103.687,CCCN(C1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file4,A1133_entry_00191_conf_01,-103.686,CCOC(=O)C[C@H]1C[C@H]1c1cncn1[C@H]1CCCc2ccccc12
file20,A5973_entry_00007_conf_01,-103.682,CCCN(CCC)[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file2,A319_entry_00005_conf_01,-103.68,N#Cc1ccc([C@@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file7,A2037_entry_00153_conf_01,-103.679,Cc1ccc2c(c1)S[C@H](Cn1ccnc1)[C@H]2OCc1ccc(F)cc1
file11,A3239_entry_00099_conf_01,-103.674,COc1ccc(CN(C)Cc2cccc3occc23)cc1
file16,A4822_entry_00112_conf_01,-103.674,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)c1ccc(C#N)cc1
file3,A928_entry_00300_conf_01,-103.669,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@H](C)O[C@@H](C)C2)cc1
file1,A311_entry_00311_conf_01,-103.667,Cc1ccc(OC[C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file9,A2513_entry_00001_conf_01,-103.664,COc1ccccc1/C=C/CN(C)Cc1ccccc1
file16,A4758_entry_00048_conf_01,-103.663,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)Cc1ccc(O)cc1
file7,A1886_entry_00002_conf_01,-103.661,CC[C@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@H](Cn1ccnc1)N1CCCCC1
file14,A4388_entry_00306_conf_01,-103.646,CCc1nn([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c(C)c1C
file9,A2537_entry_00025_conf_01,-103.637,CN(C/C=C/c1cccc(F)c1)Cc1ccccc1
file12,A3586_entry_00132_conf_01,-103.635,C[C@@H](N1CC[C@@](O)(c2ccccn2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3440_entry_00300_conf_01,-103.63,CCN(C(C)C)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file9,A2641_entry_00129_conf_01,-103.63,Clc1ccc([C@H](CCn2ccnc2)OCc2ccc(Cl)nc2)cc1
file8,A2488_entry_00290_conf_01,-103.628,CN(C/C=C/c1ccccc1)Cc1cccc(Br)c1
file17,A5125_entry_00101_conf_01,-103.624,CCC[C@H](Oc1ccc(Cl)cc1)C(=O)[C@H](CC(C)C)n1ccnc1
file2,A442_entry_00128_conf_01,-103.624,CC(C)(O)C[C@H](c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
file14,A4383_entry_00301_conf_01,-103.607,CC(=O)N[C@H]1CCN(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)C1
file6,A1835_entry_00265_conf_01,-103.605,CC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccccc1C(F)(F)F
file11,A3304_entry_00164_conf_01,-103.595,CC(C)O[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file6,A1630_entry_00060_conf_01,-103.585,CC(C)Cc1ccc(c2cccc(C(=O)OCCN(C)C)c2O)cc1
file11,A3313_entry_00173_conf_01,-103.584,Clc1ccc(CC[C@@H](Cn2ccnc2)OCc2cccnc2)cc1
file1,A305_entry_00305_conf_01,-103.583,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccccc2)cc1
file11,A3233_entry_00093_conf_01,-103.579,CN(Cc1ccc(Cl)cc1)Cc1cccc2occc12
file9,A2607_entry_00095_conf_01,-103.578,Fc1ccc([C@@H](Cn2ccnc2)OCc2ccccc2)c(Cl)c1
file10,A3076_entry_00250_conf_01,-103.577,Cc1ccc(O[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1C
file3,A796_entry_00168_conf_01,-103.576,CCC(C)(C)c1ccc(CCCN2C[C@H](C)O[C@@H](C)C2)cc1
file15,A4400_entry_00004_conf_01,-103.566,Cc1cn(C[C@@H](OCc2cccnc2)c2ccc(Cl)cc2Cl)cn1
file8,A2264_entry_00066_conf_01,-103.564,c1ccc([C@H](Cn2ccnc2)c2ccc(OCC3CC3)cc2)cc1
file6,A1750_entry_00180_conf_01,-103.556,CC(C)CCC(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file8,A2502_entry_00304_conf_01,-103.551,C/C=C/CCN(C)Cc1cccc2ccccc12
file7,A1985_entry_00101_conf_01,-103.548,Fc1ccc(CO[C@H]2c3cc(F)ccc3SC[C@H]2Cn2ccnc2)cc1
file11,A3449_entry_00309_conf_01,-103.547,C[C@@H](N1CCc2cc(Cl)ccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2044_entry_00160_conf_01,-103.546,CC(C)CCO[C@H]1c2ccc(F)cc2S[C@H]1Cn1ccnc1
file8,A2295_entry_00097_conf_01,-103.544,CCc1ccc([C@@H](CCn2ccnc2)c2ccccc2)cc1
file15,A4690_entry_00294_conf_01,-103.539,CN(CC#CCN)Cc1cccc2ccccc12
file7,A1929_entry_00045_conf_01,-103.537,CCNCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file12,A3539_entry_00085_conf_01,-103.534,C[C@@H](N1CC[C@@](C)(C(=O)NC(C)(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file13,A3772_entry_00004_conf_01,-103.533,C[C@@H](N1CC=C(C#N)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A782_entry_00154_conf_01,-103.526,CCC(C)(C)c1ccc(C[C@H](C)CN2CCO[C@@H](C)C2)cc1
file7,A1934_entry_00050_conf_01,-103.526,OCCCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file10,A3090_entry_00264_conf_01,-103.522,Cc1ccc([C@@H](Cn2ccnc2)Oc2ccc(Cl)cc2C)cc1
file1,A64_entry_00064_conf_01,-103.505,CC(=O)CCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file9,A2562_entry_00050_conf_01,-103.493,CN(CC/C=C/c1ccccc1)Cc1ccccc1Cl
file15,A4636_entry_00240_conf_01,-103.488,NC(c1ccccc1)(c1ccccc1)[C@@H](c1ccccc1)n1ccnc1
file11,A3389_entry_00249_conf_01,-103.482,CCc1ccc([C@H](c2ccn(c3ccccc3)c2)n2ccnc2)cc1
file6,A1811_entry_00241_conf_01,-103.479,CCCCCC(=O)[C@H](Cn1ccnc1)Oc1ccc(C)cc1Cl
file10,A3106_entry_00280_conf_01,-103.459,Fc1ccc([C@H](Cn2ccnc2)OCc2ccsc2)cc1
file6,A1860_entry_00290_conf_01,-103.457,CCCCC(=O)[C@H](Cn1ccnc1)Oc1ccc(CC)cc1Cl
file20,A6079_entry_00113_conf_01,-103.455,CCCCCCCN[C@H](C)[C@@H](O)c1ccc(OC)cc1
file3,A839_entry_00211_conf_01,-103.455,CC[C@H]1CN(CCCc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
file11,A3368_entry_00228_conf_01,-103.451,Clc1ccc(C[C@@H](Cn2ccnc2)Sc2ccccc2)cc1
file1,A276_entry_00276_conf_01,-103.446,Fc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file6,A1680_entry_00110_conf_01,-103.438,CCN(CC)CCOC(=O)c1cccc(Oc2ccccc2)c1
file3,A716_entry_00088_conf_01,-103.436,OCCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file8,A2276_entry_00078_conf_01,-103.426,Cc1ccc([C@@H](Cn2ccnc2)c2ccccc2)cc1C
file8,A2332_entry_00134_conf_01,-103.423,CCc1ccc([C@@H](Cn2ccnc2)c2ccc(C)cc2)cc1
file3,A932_entry_00304_conf_01,-103.414,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@H](C)C2)c(C)c1
file7,A2002_entry_00118_conf_01,-103.408,Cc1cn(C[C@@H]2Sc3ccc(F)cc3[C@@H]2OCc2ccc(F)cc2)cn1
file6,A1815_entry_00245_conf_01,-103.398,COc1ccc(CO[C@@H](Cn2ccnc2)C(=O)C(C)(C)C)cc1
file8,A2359_entry_00161_conf_01,-103.396,FC(F)(F)c1cccc([C@@H](Cn2ccnc2)c2ccccc2)c1
file5,A1522_entry_00266_conf_01,-103.393,Cc1ccc([C@@](O)(c2ccc(OCCN3CCCC3)cc2)c2ccc(N(C)C)cc2)cc1
file9,A2636_entry_00124_conf_01,-103.391,Clc1ccc(CO[C@@H](CCn2ccnc2)c2ccccc2)cc1
file8,A2462_entry_00264_conf_01,-103.389,NCc1ccc(CS[C@@H](C[N](=O)O)c2ccccc2Cl)cc1
file9,A2581_entry_00069_conf_01,-103.379,CC(C)c1ccc(CN(C)C/C=C/c2ccccc2)cc1
file12,A3697_entry_00243_conf_01,-103.376,C[C@H](N1CCc2nc(C3CC3)oc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3704_entry_00250_conf_01,-103.373,CCCCN(CC1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3587_entry_00133_conf_01,-103.357,C[C@H](N1CC[C@H](O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2497_entry_00299_conf_01,-103.353,CC(C)N(C/C=C/c1ccccc1)Cc1ccccc1
file1,A14_entry_00014_conf_01,-103.352,O=C(Oc1ccc2c(c1)[C@@H]1CC[C@H]2C1)N(CCO)c1ccccc1
file11,A3187_entry_00047_conf_01,-103.338,CN(Cc1ccc(Br)cc1)Cc1cccc2ccoc12
file1,A247_entry_00247_conf_01,-103.338,Fc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file8,A2472_entry_00274_conf_01,-103.337,CN(C/C=C/c1ccccc1)Cc1ccc(F)cc1
file2,A355_entry_00041_conf_01,-103.328,Cc1ccc([C@@H](Cn2ccnc2)Oc2ccc(Cl)cc2C)cc1
file6,A1590_entry_00020_conf_01,-103.327,CCN(CC)CCOC(=O)c1ccc(c2ccccc2)cc1
file5,A1425_entry_00169_conf_01,-103.325,CCCn1ccnc1C(=O)c1cncn1[C@H]1CCCc2ccccc12
file12,A3521_entry_00067_conf_01,-103.314,C[C@@H](N1CCC2(CC1)COC2)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A723_entry_00095_conf_01,-103.307,OCCCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file12,A3600_entry_00146_conf_01,-103.298,CCCC(=O)N1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file8,A2468_entry_00270_conf_01,-103.296,C/C=C/CN(C)Cc1cccc2ccccc12
file9,A2582_entry_00070_conf_01,-103.296,CN(C/C=C/c1ccccc1)CCCCc1ccccc1
file2,A450_entry_00136_conf_01,-103.293,Fc1cccc(COc2ccccc2[C@@H](C2CC2)n2ccnc2)c1
file9,A2766_entry_00254_conf_01,-103.293,C[C@](O)(c1ccc(Cl)cc1)[C@@H](O)c1ccc(Cl)cc1
file20,A6202_entry_00236_conf_01,-103.292,CCCCCCN[C@@H](C)[C@@H](O)c1ccc(OC)cc1
file7,A2162_entry_00278_conf_01,-103.29,CCc1cccc(CN(C)C(=S)Oc2ccc3c(c2)CCC3)c1
file19,A5804_entry_00152_conf_01,-103.285,CC1=CC(=O)[N+](C(=C1)C[C@H](C)C[C@H](C)CC(C)(C)O)O
file3,A931_entry_00303_conf_01,-103.281,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file15,A4462_entry_00066_conf_01,-103.28,O[C@](CNCCc1c[nH]cn1)(Cn1cncn1)c1ccc(F)cc1F
file15,A4702_entry_00306_conf_01,-103.276,CN(Cc1cccc2ccccc12)CC1CCC1
file7,A1945_entry_00061_conf_01,-103.275,CC(C)(O)c1nc2ccccc2n1Cc1ccc(Cl)cc1
file3,A941_entry_00313_conf_01,-103.274,C=CC(C)(C)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file12,A3463_entry_00009_conf_01,-103.268,C[C@@H](N1CC[C@](O)(c2ccc(F)cc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4692_entry_00296_conf_01,-103.264,CC(=CCN(C)Cc1cccc2ccccc12)C
file2,A327_entry_00013_conf_01,-103.255,COc1ccccc1CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file7,A1923_entry_00039_conf_01,-103.253,COc1ccc(Cn2c(CO)nc3ccccc23)cc1
file8,A2329_entry_00131_conf_01,-103.245,Fc1ccc([C@H](CCn2ccnc2)c2cccc(Cl)c2)cc1
file10,A3005_entry_00179_conf_01,-103.24,CCOC(=O)Cc1ccc([C@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file5,A1415_entry_00159_conf_01,-103.24,CCOC(=O)c1cncn1[C@H]1CC[C@@H](C(C)C)c2ccccc12
file5,A1339_entry_00083_conf_01,-103.239,O[C@@H](CNCc1ccco1)[C@@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file8,A2483_entry_00285_conf_01,-103.235,CN(C/C=C/c1ccccc1)Cc1ccc(C#N)cc1
file15,A4508_entry_00112_conf_01,-103.231,O[C@@](CN[C@@H]1CCNC1)(Cn1cncn1)c1ccc(F)cc1F
file3,A935_entry_00307_conf_01,-103.23,CC[C@H]1CN(C[C@H](C)Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
file9,A2524_entry_00012_conf_01,-103.227,Cc1ccccc1CN(C)C/C=C/c1ccccc1
file12,A3663_entry_00209_conf_01,-103.219,C[C@H](NC1CCCCC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3235_entry_00095_conf_01,-103.217,COC(=O)c1ccc(CN(C)Cc2ccc3ccccc3c2)cc1
file9,A2548_entry_00036_conf_01,-103.216,CN(C/C=C/c1ccc(C#N)cc1)Cc1ccccc1
file11,A3399_entry_00259_conf_01,-103.213,Cn1cc(c2ccccc2)cc1[C@H](c1ccccc1)n1ccnc1
file15,A4434_entry_00038_conf_01,-103.207,CN(Cc1ccco1)C[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4496_entry_00100_conf_01,-103.205,O[C@](CNCc1ccc[nH]1)(Cn1cncn1)c1ccc(F)cc1F
file7,A1885_entry_00001_conf_01,-103.195,CC(C)(C)C(=O)[C@@H](Cn1ccnc1)Oc1ccc(SC(F)(F)F)cc1
file9,A2592_entry_00080_conf_01,-103.192,C[C@@H](/C=C/c1ccccc1)CN(C)Cc1ccccc1
file12,A3618_entry_00164_conf_01,-103.188,C[C@@H](N1CCc2nccn2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file1,A241_entry_00241_conf_01,-103.188,Clc1ccc([C@@H](Cn2ccnc2)OCc2ccccc2)cc1
file9,A2573_entry_00061_conf_01,-103.186,CN(C/C=C/C/C=C/c1ccccc1)Cc1ccccc1
file15,A4697_entry_00301_conf_01,-103.18,CSCCCN(C)Cc1cccc2ccccc12
file16,A4752_entry_00042_conf_01,-103.177,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)OCc1ccccc1
file16,A4755_entry_00045_conf_01,-103.173,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)NCc1ccccc1
file15,A4523_entry_00127_conf_01,-103.172,N#CCCCC[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2030_entry_00146_conf_01,-103.172,Cc1ccccc1CO[C@@H]1c2ccc(F)cc2S[C@@H]1Cn1ccnc1
file10,A3119_entry_00293_conf_01,-103.16,OCCCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file6,A1845_entry_00275_conf_01,-103.157,O=C([C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl)N1CCCCC1
