FOLDER,LIGAND_ENTRY,TOTAL_SCORE,SMILES
file12,A3476_entry_00022_conf_01,-98.805,CCCN(C(=O)C)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file21,A6465_entry_00185_conf_01,-98.8016,Cc1cccc([C@@H]2C[C@@H](C)C(=O)[C@H]([C@H](O)CC3CC(=O)NC(=O)C3)C2)c1
file6,A1764_entry_00194_conf_01,-98.7988,CCCC(=O)[C@@H](Cn1ccnc1)Oc1ccc(C)cc1C
file3,A799_entry_00171_conf_01,-98.7925,C[C@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file6,A1883_entry_00313_conf_01,-98.7893,CCCC(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1C(C)C
file15,A4512_entry_00116_conf_01,-98.7839,O[C@H]1CCN(C[C@](O)(Cn2cncn2)c2ccc(F)cc2F)C1
file1,A110_entry_00110_conf_01,-98.7825,CCCCOc1ccccc1/C(=C\SC)/n1cnc(CC)c1
file8,A2509_entry_00311_conf_01,-98.7804,COc1cccc(/C=C/CN(C)Cc2ccccc2)c1
file6,A1823_entry_00253_conf_01,-98.7759,CC(C)(C)CC(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)c(Cl)c1
file8,A2235_entry_00037_conf_01,-98.7725,Fc1ccc([C@H](CCn2ccnc2)c2ccccc2)cc1F
file3,A838_entry_00210_conf_01,-98.7708,C[C@@H]1CN(CC(C)(C)Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
file2,A453_entry_00139_conf_01,-98.7695,CCN(CC)C(=O)c1ccccc1OCc1cccc(Cl)c1
file21,A6439_entry_00159_conf_01,-98.7659,C[C@@H]1C[C@@H](Cc2ccccc2)CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file9,A2796_entry_00284_conf_01,-98.765,COc1ccc(C[C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file7,A1922_entry_00038_conf_01,-98.7632,CCc1nc2ccccc2n1Cc1ccc(C(F)(F)F)cc1
file5,A1302_entry_00046_conf_01,-98.7627,OCCN(CCO)[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file9,A2600_entry_00088_conf_01,-98.7565,C/C=C(/C)\CN(C)Cc1cccc2ccccc12
file17,A5057_entry_00033_conf_01,-98.7563,CCCc1ccc(O[C@@H](C(=O)C(C)(C)C)n2ccnc2)cc1
file19,A5698_entry_00046_conf_01,-98.753,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)OCCO
file3,A757_entry_00129_conf_01,-98.7507,CCC(C)(C)c1ccc(C[C@H](C)CN2CCOCC2)cc1
file7,A1979_entry_00095_conf_01,-98.7465,CCCCO[C@@H]1c2ccc(F)cc2S[C@@H]1Cn1ccnc1
file11,A3391_entry_00251_conf_01,-98.7399,C=C(C)[C@H](c1ccc(c2ccccc2)cc1)n1ccnc1
file20,A6171_entry_00205_conf_01,-98.7366,CCCCCCCN[C@H](C)[C@@H](O)c1ccc(Cl)cc1
file7,A2069_entry_00185_conf_01,-98.7353,CCCO[C@@H](Cn1ccnc1)c1ccc(Cl)c(Cl)c1
file10,A3049_entry_00223_conf_01,-98.7271,O[C@@](Cc1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CCNCC1
file10,A2910_entry_00084_conf_01,-98.7265,Cc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1F
file15,A4459_entry_00063_conf_01,-98.7257,O[C@](CNCC1CC1)(Cn1cncn1)c1ccc(F)cc1F
file4,A1145_entry_00203_conf_01,-98.7199,CCOC(=O)Cc1cncn1[C@H]1CCCc2ccccc12
file4,A1184_entry_00242_conf_01,-98.7115,COc1ccc2c(c1)CCC[C@@H]2n1cncc1C(=O)OC(C)C
file5,A1553_entry_00297_conf_01,-98.7102,CCCC(O)(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1
file11,A3317_entry_00177_conf_01,-98.7066,CCS[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file12,A3484_entry_00030_conf_01,-98.6981,C[C@@H](N1CCN(C(=O)C2CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A888_entry_00260_conf_01,-98.6934,CCC(C)(C)c1ccc(C[C@@H]2CN(C)C[C@@H](C)O2)cc1
file17,A5093_entry_00069_conf_01,-98.6891,COc1ccc(O[C@H](C(=O)CC(C)(C)C)n2ccnc2)cc1
file20,A6173_entry_00207_conf_01,-98.6869,CCCCCCCCN[C@@H](C)[C@@H](OC)c1ccc(OC)cc1
file20,A6228_entry_00262_conf_01,-98.6853,CCCCCCCCN[C@H](C)[C@@H](O)c1cccc(Cl)c1
file19,A5952_entry_00300_conf_01,-98.6732,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(Cl)cc1
file19,A5949_entry_00297_conf_01,-98.6687,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(OC)cc1
file15,A4640_entry_00244_conf_01,-98.6674,CCCOCC(c1ccccc1)(c1ccccc1)n1ccnc1
file13,A4028_entry_00260_conf_01,-98.6595,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)CCN(C)C
file7,A1958_entry_00074_conf_01,-98.6552,CCOC1=Nc2ccccc2CN1Cc1ccc(Cl)cc1
file12,A3655_entry_00201_conf_01,-98.6543,C[C@H](N1CC[C@@](C)(CO)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file13,A3885_entry_00117_conf_01,-98.6538,O=C1C=C(Cc2ccccc2)C=C(C2CCCCC2)[N+]1O
file7,A1915_entry_00031_conf_01,-98.6479,Cc1nc2ccccc2n1Cc1ccc(C(F)(F)F)cc1
file10,A3071_entry_00245_conf_01,-98.6476,Fc1ccc(O[C@@H](CCn2ccnc2)c2ccc(Cl)cc2)cc1
file19,A5841_entry_00189_conf_01,-98.6475,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)CCO
file7,A2026_entry_00142_conf_01,-98.6449,OCC[C@@H]1Sc2ccc(F)cc2[C@H]1OCc1c(F)cccc1F
file7,A2070_entry_00186_conf_01,-98.6429,Clc1ccc([C@@H](CC2CC2)OCCn2ccnc2)c(Cl)c1
file12,A3595_entry_00141_conf_01,-98.6409,C[C@H](N1CCN(C(C)(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3401_entry_00261_conf_01,-98.6342,CCc1ccc([C@H](c2ccn(c3ccccc3)c2)n2ccnc2)cc1
file20,A6216_entry_00250_conf_01,-98.6336,CCCN[C@H](C)CSc1ccc([C@@H](O)[C@H](C)NC)cc1
file15,A4483_entry_00087_conf_01,-98.6288,CN(C)/C=N/C[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file19,A5666_entry_00014_conf_01,-98.6173,CC1=CC(=O)[N+](C(=C1)C[C@H](CO)CC(C)(C)C)O
file11,A3423_entry_00283_conf_01,-98.6149,C[C@@H](N1CC[C@@](O)(Cn2cncn2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6010_entry_00044_conf_01,-98.6096,CCCCN[C@H](C)[C@@H](O)c1ccc(SCCC)cc1
file10,A2864_entry_00038_conf_01,-98.6031,O[C@H](c1ccc(Cl)cc1)[C@](O)(c1ccc(Cl)cc1)[C@H]1CCCN1
file15,A4456_entry_00060_conf_01,-98.5992,O[C@@](CNCCF)(Cn1cncn1)c1ccc(F)cc1F
file8,A2262_entry_00064_conf_01,-98.5978,Fc1ccc([C@H](Cn2ccnc2)c2ccccc2)cc1F
file12,A3580_entry_00126_conf_01,-98.5893,C[C@@H](N1CCc2cc(C(F)(F)F)ccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file16,A5020_entry_00310_conf_01,-98.5865,CCC(CC)C(=O)[C@H](Oc1ccc(C)cc1)n1ccnc1
file16,A4944_entry_00234_conf_01,-98.5847,COC(=O)CCC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
file10,A3030_entry_00204_conf_01,-98.5736,Clc1ccc(C(NC2CC2)c2ccc(Cl)cc2)cc1
file7,A2075_entry_00191_conf_01,-98.57,CCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1F
file13,A3774_entry_00006_conf_01,-98.5668,C[C@@H](N1CC[C@@](O)(c2ccccc2F)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A904_entry_00276_conf_01,-98.5504,CCC(C)(C)c1ccc(C[C@H](C)CN2CCO[C@@H](C)C2)cc1
file3,A864_entry_00236_conf_01,-98.5493,CCC(C)(C)c1ccc(C[C@@H](C)CN2CCSCC2)cc1
file6,A1684_entry_00114_conf_01,-98.5434,CCCCN(C)CCNC(=O)c1cccc(c2ccccc2)c1O
file7,A2063_entry_00179_conf_01,-98.5423,CCCO[C@@H](Cn1ccnc1)c1ccccc1Cl
file20,A6222_entry_00256_conf_01,-98.5398,CC(C)CCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1
file3,A678_entry_00050_conf_01,-98.5391,OCCOc1cccc(COc2ccc(Cl)cc2)c1
file5,A1547_entry_00291_conf_01,-98.5389,CN(C)CCOc1cccc([C@@](O)(c2ccc(O)cc2)c2ccc(N(C)C)cc2)c1
file13,A3915_entry_00147_conf_01,-98.5374,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)Cc1ccc(F)cc1
file7,A1952_entry_00068_conf_01,-98.5368,CCc1nc2ccccc2n1Cc1ccc(Br)cc1
file3,A810_entry_00182_conf_01,-98.5214,CCC(C)(C)c1ccc(C[C@@H](O)CN2C[C@@H](C)O[C@@H](C)C2)cn1
file20,A6170_entry_00204_conf_01,-98.5212,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(S(=O)(=O)C)cn1
file20,A6144_entry_00178_conf_01,-98.5062,CCCCN[C@H](C)[C@H](C)Oc1ccc(SC(C)C)cc1
file6,A1847_entry_00277_conf_01,-98.5061,CCC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1cccc(Cl)c1
file12,A3768_entry_00314_conf_01,-98.5056,C[C@H](N1CCN(C2(C(=O)O)CCC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file19,A5961_entry_00309_conf_01,-98.502,CCCCCCCCN[C@@H](C)[C@@H](O)c1ccc(C)cc1
file3,A879_entry_00251_conf_01,-98.5005,CC(=O)N[C@@H]1CN(C[C@H](C)Cc2ccc(C(C)(C)C)cc2)C1
file19,A5688_entry_00036_conf_01,-98.4905,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)CCO
file6,A1744_entry_00174_conf_01,-98.4886,CCCC[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file11,A3245_entry_00105_conf_01,-98.4875,COc1ccc(CN(C)Cc2ccccc2C)cc1
file3,A808_entry_00180_conf_01,-98.4856,C[C@H](Cc1ccc(CC(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file4,A1030_entry_00088_conf_01,-98.4851,COC(=O)Cn1cncc1[C@H]1CCCc2ccccc12
file13,A3873_entry_00105_conf_01,-98.4817,CCOC(=O)CCC1=CC(=O)[N+](C(=C1)C1CCCCC1)O
file15,A4444_entry_00048_conf_01,-98.4757,O[C@@](CNC1CC1)(Cn1cncn1)c1ccc(F)cc1F
file5,A1345_entry_00089_conf_01,-98.4618,OCCC[C@@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file15,A4530_entry_00134_conf_01,-98.4599,O[C@@](CNC1CC1)(Cn1cncn1)c1ccc(F)cc1F
file19,A5687_entry_00035_conf_01,-98.4533,CC1=CC(=O)[N+](C(=C1)C[C@@H]1CCCN1CC(C)(C)C)O
file10,A2932_entry_00106_conf_01,-98.4526,Nc1ccc(C[C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file19,A5848_entry_00196_conf_01,-98.4471,COC(=O)CCC[C@H](CC1=CC(=CC(=O)[N+]1O)C)C(C)(C)C
file21,A6428_entry_00148_conf_01,-98.4468,C[C@H]1C[C@H](C)C[C@@H]([C@H](O)CC2CC(=O)N(Cc3ccccc3)C(=O)C2)C1=O
file1,A304_entry_00304_conf_01,-98.4416,CC(C)(C)CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file11,A3383_entry_00243_conf_01,-98.4411,CC(C)[C@@H](c1ccc(c2ccccc2)cc1)n1ccnc1
file10,A2900_entry_00074_conf_01,-98.4352,C[C@@](O)(c1ccc(Cl)cc1)[C@H](O)c1ccc(Cl)cc1
file16,A4763_entry_00053_conf_01,-98.4269,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)NCc1ccccc1
file1,A314_entry_00314_conf_01,-98.4228,CCCC[C@H](Cn1ccnc1)OCc1c(Cl)cccc1Cl
file15,A4637_entry_00241_conf_01,-98.4149,N[C@@](c1ccccc1)(c1ccccc1Cl)n1cnc2ccccc12
file10,A3055_entry_00229_conf_01,-98.4082,OC[C@@H]1C[C@H]1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file4,A978_entry_00036_conf_01,-98.4044,CCOC(=O)c1cncn1[C@H]1CCc2ccccc2C1
file15,A4614_entry_00218_conf_01,-98.4024,OCCC(c1ccccc1)(c1ccccc1)n1ccnc1
file3,A762_entry_00134_conf_01,-98.4014,C[C@H](Cc1ccc(C(C)(C)C)cc1)N1C[C@@H](C)O[C@H](C)C1
file7,A1917_entry_00033_conf_01,-98.3971,CCc1nc2ccccc2n1Cc1ccc(C)cc1
file3,A881_entry_00253_conf_01,-98.3925,C[C@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file3,A873_entry_00245_conf_01,-98.3917,CCC(C)(C)c1ccc(CN2C[C@H](C)O[C@@H](C)C2)cc1
file7,A2112_entry_00228_conf_01,-98.3915,CCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1F
file7,A2157_entry_00273_conf_01,-98.3851,COc1cccc(CN(C)C(=S)Oc2ccc3c(c2)CCC3)c1
file5,A1520_entry_00264_conf_01,-98.3814,CN(C)c1ccc(C(O)(CCN)c2ccc(N(C)C)cc2)cc1
file5,A1469_entry_00213_conf_01,-98.3795,CCOC(=O)c1cncn1[C@H]1C[C@@]2(C)Cc3ccccc3[C@@H]1C2
file18,A5646_entry_00308_conf_01,-98.3725,COc1ccc2C(=O)[N+](O)C(=Cc2c1)C[C@H](C)CC(C)(C)C
file21,A6493_entry_00213_conf_01,-98.3623,CCC[C@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1
file12,A3696_entry_00242_conf_01,-98.3582,C[C@@H](N1CC=C(F)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2097_entry_00213_conf_01,-98.3566,C=CCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file10,A3075_entry_00249_conf_01,-98.3562,Cc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)o1
file21,A6533_entry_00253_conf_01,-98.3465,CCC[C@H]1CC(=O)[C@H](C[C@@H](O)[C@H]2C[C@@H](C)C[C@H](C)C2=O)C1
file9,A2599_entry_00087_conf_01,-98.3318,CN(C/C=C/c1ccccc1)C[C@H](O)c1ccccc1
file18,A5617_entry_00279_conf_01,-98.3229,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NS(=O)(=O)C
file12,A3542_entry_00088_conf_01,-98.322,CCCCN(C)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A2958_entry_00132_conf_01,-98.3194,CCN1CCN(c2ccc([C@](O)(c3ccc(Cl)cc3)C3CC3)cc2)CC1
file7,A1910_entry_00026_conf_01,-98.3179,CCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file6,A1839_entry_00269_conf_01,-98.3025,CCC(CC)C(=O)[C@@H](Cn1ccnc1)Oc1cccc(Cl)c1Cl
file7,A1997_entry_00113_conf_01,-98.3011,Cc1cccc(CO[C@H]2c3cc(F)ccc3S[C@@H]2Cn2ccnc2)c1
file3,A878_entry_00250_conf_01,-98.3008,CCC(C)(C)c1ccc(CN2C[C@H](C)O[C@@H](C)C2)cc1
file16,A4779_entry_00069_conf_01,-98.2965,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)NCc1ccc(O)cc1
file2,A385_entry_00071_conf_01,-98.2923,CCC(=O)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file6,A1755_entry_00185_conf_01,-98.2906,CC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccc(C(F)(F)F)cc1
file8,A2244_entry_00046_conf_01,-98.2875,Fc1ccc([C@H](CCn2ccnc2)c2ccccc2)cc1
file6,A1757_entry_00187_conf_01,-98.2874,CCCCC(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1C
file12,A3669_entry_00215_conf_01,-98.2766,C[C@@H](N1CC[C@H]2C[C@@H]1CN2C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3285_entry_00145_conf_01,-98.2743,COCc1ccc(C(=O)OC[C@H](COC(=O)C)OC(=O)C)cc1
file4,A1153_entry_00211_conf_01,-98.2654,COC(=O)Cc1cncn1[C@H]1CCc2ccccc12
file20,A6231_entry_00265_conf_01,-98.2586,CCCN[C@H](C)CSc1ccc([C@H](O)[C@@H](C)NC)cc1
file17,A5070_entry_00046_conf_01,-98.2579,CCc1ccc(O[C@@H](C(=O)C(C)(C)C)n2ccnc2)cc1
file14,A4376_entry_00294_conf_01,-98.2528,CCCCC(=O)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file5,A1464_entry_00208_conf_01,-98.2447,CCOC(=O)c1cncn1[C@@H]1C[C@@]2(C)C[C@@H]1c1ccccc1O2
file7,A2126_entry_00242_conf_01,-98.2376,c1ccc(Cc2nc3cnccc3n2C2CC2)cc1
file6,A1665_entry_00095_conf_01,-98.2292,CCCN(CCC)CCOC(=O)c1ncccc1c1ccccc1
file12,A3520_entry_00066_conf_01,-98.2179,C[C@H]1C[C@@H](O)CN1[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A2971_entry_00145_conf_01,-98.2152,CC(=O)c1cccc([C@](O)(c2ccc(Cl)cc2)C2CC2)c1
file7,A2182_entry_00298_conf_01,-98.1989,CN(CCO)CCS[C@@H](C[N](=O)O)c1ccccc1Cl
file10,A3007_entry_00181_conf_01,-98.1979,O[C@H](c1ccc(Cl)cc1)[C@](O)(c1ccc(Cl)cc1)[C@H]1CC[C@H](O)CC1
file12,A3615_entry_00161_conf_01,-98.1937,CC(C)N([C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F)C(C)(C)C
file15,A4534_entry_00138_conf_01,-98.1833,Clc1ccc([C@@H](Cn2ccnc2)OCC2CCOCC2)c(Cl)c1
file3,A836_entry_00208_conf_01,-98.1789,CCc1ccc(C[C@H](CC)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file4,A1045_entry_00103_conf_01,-98.1769,CCOC(=O)c1cncn1[C@H]1CC2(CCCCC2)c2ccccc12
file6,A1616_entry_00046_conf_01,-98.17,CCN(CC)CCCC(=O)c1sccc1c1ccccc1
file3,A919_entry_00291_conf_01,-98.152,C[C@@H]1CN(CCCCc2ccc(C(C)(C)C)cc2)C[C@H](C)O1
file12,A3668_entry_00214_conf_01,-98.1496,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file8,A2233_entry_00035_conf_01,-98.1359,Fc1ccc([C@H](CCn2ccnc2)c2ccccc2)c(F)c1
file19,A5704_entry_00052_conf_01,-98.1354,CCCCCC[C@H](C)CC1=CC(=CC(=O)[N+]1O)C
file15,A4430_entry_00034_conf_01,-98.1349,CN(C)C[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3434_entry_00294_conf_01,-98.1335,CCCN(C(C)C)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A1949_entry_00065_conf_01,-98.1266,Cc1ccc2nc([C@H](C)O)n(Cc3ccc(Cl)cc3)c2c1
file6,A1837_entry_00267_conf_01,-98.1241,CCC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccccc1Cl
file13,A3845_entry_00077_conf_01,-98.1142,CCCO[N+]1C(=CC(=CC1=O)C)C1CCCCC1
file8,A2303_entry_00105_conf_01,-98.111,C[C@@H](Cn1ccnc1)C(c1ccccc1)c1ccccc1
file10,A2949_entry_00123_conf_01,-98.0894,CN1CCN(C(=O)c2ccc([C@@](O)(c3ccc(Cl)cc3)C3CC3)cc2)CC1
file5,A1500_entry_00244_conf_01,-98.0885,CCOC(=O)c1cncn1[C@@H]1CC[C@H](O)c2ccccc12
file15,A4442_entry_00046_conf_01,-98.0809,CCN(CC)C[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4429_entry_00033_conf_01,-98.0794,OCCNC[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A2981_entry_00155_conf_01,-98.0735,CC(=O)OCc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file6,A1810_entry_00240_conf_01,-98.0629,CCC(C)(C)C(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1
file22,A6671_entry_00077_conf_01,-98.0606,C[C@H]1C[C@H](C)C[C@@H]([C@H](O)CC2CC(=O)N(C3CCCC3)C(=O)C2)C1=O
file10,A2974_entry_00148_conf_01,-98.0598,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CN(CC2CC2)C1
file20,A5995_entry_00029_conf_01,-98.0594,CCCCCCCCN[C@@H](C)[C@H](O)c1cccc(OC)c1
file13,A3934_entry_00166_conf_01,-98.057,CN(CC1=CC(=O)[N+](C(=C1)C1CCCCC1)O)c1ccccc1
file20,A5976_entry_00010_conf_01,-98.0495,CC[C@H](C)CN[C@H](C)[C@H](O)c1ccc(SC(C)C)cc1
file7,A2172_entry_00288_conf_01,-98.0381,Cc1ccc(CS[C@@H](C[N](=O)O)c2ccccc2Cl)cc1
file7,A1988_entry_00104_conf_01,-98.0344,OC[C@@H]1Sc2ccc(F)cc2[C@H]1OCc1c(F)cccc1F
file12,A3526_entry_00072_conf_01,-98.0338,C[C@@H](N1CCN(Cc2ccc(Cl)cc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file21,A6370_entry_00090_conf_01,-98.0281,C[C@H]1C[C@@H]([C@H](O)CC2CC(=O)N(Cc3ccccc3)C(=O)C2)C(=O)[C@@H](C)C1
file4,A1053_entry_00111_conf_01,-98.0165,CCOC(=O)c1cncn1[C@H]1C[C@@H](c2ccccc2)Cc2ccccc12
file6,A1718_entry_00148_conf_01,-98.0142,CC(C)N(C)CCOC(=O)c1ccccc1c1ccccc1
file15,A4490_entry_00094_conf_01,-98.0092,O[C@@](CN1CC[C@@H](C(F)(F)F)CC1)(Cn1cncn1)c1ccc(F)cc1F
file4,A1162_entry_00220_conf_01,-98.0086,CCOC(=O)c1cncn1[C@H]1C=C[C@@H](c2ccccc2)CC1
file17,A5095_entry_00071_conf_01,-98.0072,CCC(C)(C)C(=O)[C@H](Oc1ccc(F)cc1)n1ccnc1
file21,A6514_entry_00234_conf_01,-98.0038,CCCC[C@H]1CC(=O)[C@@H](C[C@H](O)[C@@H]2C[C@H](C)C[C@H](C)C2=O)CC1=O
file3,A822_entry_00194_conf_01,-97.9862,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file12,A3558_entry_00104_conf_01,-97.9837,C[C@H](N1CCCC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file16,A5008_entry_00298_conf_01,-97.9801,O=C(C1CCCC1)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1
file12,A3746_entry_00292_conf_01,-97.9757,C=CCN(C1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6210_entry_00244_conf_01,-97.9747,CC(C)CCN[C@H](C)[C@H](O)c1ccc(SCC(C)C)cc1
file14,A4374_entry_00292_conf_01,-97.9738,CC(C)(C)C(=O)O[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file1,A297_entry_00297_conf_01,-97.9691,Clc1ccc([C@@H](OCCn2ccnc2)c2ccccc2)cc1
file4,A1207_entry_00265_conf_01,-97.9634,CCOC(=O)c1cncn1[C@@H]1CCCc2ccc(CO)cc12
file10,A3014_entry_00188_conf_01,-97.9578,O[C@@](Cc1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@H]1CCOC1
file14,A4178_entry_00096_conf_01,-97.9539,COc1ccc(SC[C@H](O)COC(=O)N)cc1
file7,A2133_entry_00249_conf_01,-97.9505,CCN(Cc1ccccc1)C(=S)Oc1ccc2c(c1)CCC2
file10,A3093_entry_00267_conf_01,-97.9494,OCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file9,A2614_entry_00102_conf_01,-97.9456,N#CCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file12,A3468_entry_00014_conf_01,-97.9235,COc1ncc(CN2CCN([C@H](C)[C@](O)(Cn3cncn3)c3ccc(F)cc3F)CC2)cn1
file14,A4380_entry_00298_conf_01,-97.9235,CC(C)NCC(=O)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4600_entry_00204_conf_01,-97.9227,c1ccc(NC(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
file8,A2345_entry_00147_conf_01,-97.9227,N#Cc1ccc([C@@H](CCn2ccnc2)c2ccc(Br)cc2)cc1
file6,A1828_entry_00258_conf_01,-97.9203,CC[C@@H](C)CC(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file7,A2130_entry_00246_conf_01,-97.9133,CCN(Cc1ccccc1)C(=S)Oc1ccc2c(c1)CCCC2
file17,A5101_entry_00077_conf_01,-97.9103,Cc1cc(C)cc(O[C@@H](C(=O)C(C)(C)C)n2ccnc2)c1
file9,A2637_entry_00125_conf_01,-97.8917,Ic1ccc(CO[C@H](Cn2ccnc2)c2ccccc2)cc1
file14,A4316_entry_00234_conf_01,-97.8878,NC(=O)OC[C@@H](O)COc1ccc(OC2CCCCCC2)cc1
file4,A957_entry_00015_conf_01,-97.8781,CCOC(=O)Cn1cncc1[C@@H]1CCCc2ccccc12
file21,A6344_entry_00064_conf_01,-97.8772,CCC[C@H]1CCC(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file3,A874_entry_00246_conf_01,-97.8738,CCC(C)(C)c1ccc(CCN2C[C@@H](C)OC(C)(C)C2)cc1
file8,A2473_entry_00275_conf_01,-97.8732,CN(C/C=C/c1ccccc1)Cc1ccc(Cl)cc1
file7,A2021_entry_00137_conf_01,-97.8729,CC(=O)c1cn(C[C@@H]2Sc3ccc(F)cc3[C@@H]2OCc2cccc(F)c2)cn1
file7,A2107_entry_00223_conf_01,-97.8723,CC(C)CCO[C@H](Cn1ccnc1)c1ccc(F)cc1Cl
file6,A1798_entry_00228_conf_01,-97.8721,CC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)c(F)c1
file7,A1986_entry_00102_conf_01,-97.8596,Cc1ccc2c(c1)[C@@H](OCc1ccc(F)cc1)[C@@H](Cn1ccnc1)S2
file6,A1679_entry_00109_conf_01,-97.8569,CC(C)N(C)CCNC(=O)c1cccc(c2ccccc2)c1O
