Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
14.2300005,0.219471,0.1711535,0.19531225
14.2400007,0.211986,0.1647825,0.18838425
14.250001,0.2146683,0.1735776,0.19412295
14.2600002,0.2163968,0.1611035,0.18875015
14.2700005,0.214339,0.1627384,0.1885387
14.2800007,0.2055861,0.1548988,0.18024245
14.2900009,0.2139623,0.1659403,0.1899513
14.3000011,0.2159911,0.1636311,0.1898111
14.3100004,0.2046141,0.1654957,0.1850549
14.3200006,0.2200986,0.1584027,0.18925065
14.3300009,0.2115354,0.1591993,0.18536735
14.3400011,0.2084451,0.1599153,0.1841802
14.3500004,0.2123957,0.155488,0.18394185
14.3600006,0.2135219,0.166096,0.18980895
14.3700008,0.2030968,0.1718472,0.187472
14.3800011,0.2095936,0.166167,0.1878803
14.3900003,0.2144293,0.1662247,0.190327
14.4000006,0.216685,0.1565185,0.18660175
14.4100008,0.2239785,0.1694927,0.1967356
14.420001,0.2253033,0.1756061,0.2004547
14.4300003,0.2187985,0.1728052,0.19580185
14.4400005,0.2223965,0.1684097,0.1954031
14.4500008,0.2272062,0.1693388,0.1982725
14.460001,0.223011,0.1542558,0.1886334
14.4700003,0.232965,0.152359,0.192662
14.4800005,0.2273163,0.1548829,0.1910996
14.4900007,0.2240251,0.15636,0.19019255
14.500001,0.2302533,0.148763,0.18950815
14.5100002,0.2264241,0.1502769,0.1883505
14.5200005,0.2250043,0.1554514,0.19022785
14.5300007,0.2226062,0.1466854,0.1846458
14.5400009,0.2171498,0.156417,0.1867834
14.5500011,0.2214376,0.1552113,0.18832445
14.5600004,0.2244678,0.1540584,0.1892631
14.5700006,0.2256158,0.1628607,0.19423825
14.5800009,0.2166798,0.158344,0.1875119
14.5900011,0.2182121,0.1581363,0.1881742
14.6000004,0.2189445,0.1608788,0.18991165
14.6100006,0.2191505,0.1609766,0.19006355
14.6200008,0.2185241,0.1604448,0.18948445
14.6300011,0.2216173,0.15494,0.18827865
14.6400003,0.226761,0.161549,0.194155
14.6500006,0.2201774,0.1539539,0.18706565
14.6600008,0.2189545,0.1625179,0.1907362
14.670001,0.2111796,0.1625947,0.18688715
14.6800003,0.2208023,0.1593197,0.190061
14.6900005,0.2197689,0.1697733,0.1947711
14.7000008,0.2134844,0.1691541,0.19131925
14.710001,0.2162463,0.1671837,0.191715
14.7200003,0.2104918,0.1750831,0.19278745
14.7300005,0.2098884,0.1672194,0.1885539
14.7400007,0.2182,0.1608711,0.18953555
14.750001,0.2145981,0.1692449,0.1919215
14.7600002,0.2202413,0.1771959,0.1987186
14.7700005,0.2098604,0.1813234,0.1955919
14.7800007,0.2104323,0.1814995,0.1959659
14.7900009,0.2185564,0.1741022,0.1963293
14.8000011,0.2171346,0.1705772,0.1938559
14.8100004,0.2121176,0.1739825,0.19305005
14.8200006,0.2162717,0.1767477,0.1965097
14.8300009,0.2178129,0.1719756,0.19489425
14.8400011,0.2200934,0.1714162,0.1957548
14.8500004,0.2159854,0.168854,0.1924197
14.8600006,0.2225318,0.1702343,0.19638305
14.8700008,0.2222337,0.1719871,0.1971104
14.8800011,0.2145818,0.168905,0.1917434
14.8900003,0.2172226,0.1760712,0.1966469
14.9000006,0.218338,0.1694745,0.19390625
14.9100008,0.2256567,0.1664712,0.19606395
14.920001,0.2238508,0.1784673,0.20115905
14.9300003,0.2225277,0.1808759,0.2017018
14.9400005,0.2166218,0.1754984,0.1960601
14.9500008,0.2163214,0.1718041,0.19406275
14.960001,0.2263083,0.1730623,0.1996853
14.9700003,0.2249653,0.1760772,0.20052125
14.9800005,0.2247576,0.1747351,0.19974635
14.9900007,0.2231343,0.1706076,0.19687095
15.000001,0.2231001,0.1698205,0.1964603
15.0100012,0.2182744,0.1650594,0.1916669
15.0200005,0.2200611,0.1678824,0.19397175
15.0300007,0.2252593,0.1673289,0.1962941
15.0400009,0.2149457,0.1720642,0.19350495
15.0500011,0.2233778,0.1701845,0.19678115
15.0600004,0.2183494,0.1723003,0.19532485
15.0700006,0.2291194,0.1706632,0.1998913
15.0800009,0.2261291,0.1671873,0.1966582
15.0900011,0.2256312,0.1604091,0.19302015
15.1000004,0.2248692,0.1680177,0.19644345
15.1100006,0.2244933,0.1811946,0.20284395
15.1200008,0.2231329,0.1745406,0.19883675
15.1300011,0.2222947,0.1736064,0.19795055
15.1400003,0.2240319,0.1739146,0.19897325
15.1500006,0.2297138,0.1760834,0.2028986
15.1600008,0.2300464,0.1678086,0.1989275
15.170001,0.2321566,0.1679863,0.20007145
15.1800003,0.2320344,0.1620504,0.1970424
15.1900005,0.2363477,0.1684725,0.2024101
15.2000008,0.2322195,0.1724752,0.20234735
15.210001,0.2382658,0.173242,0.2057539
15.2200003,0.2299053,0.1663624,0.19813385
15.2300005,0.2267154,0.1704303,0.19857285
15.2400007,0.2307489,0.174915,0.20283195
15.250001,0.226221,0.1680993,0.19716015
15.2600012,0.2246616,0.1673837,0.19602265
15.2700005,0.2355988,0.1714171,0.20350795
15.2800007,0.2291024,0.1765148,0.2028086
15.2900009,0.2261447,0.1735648,0.19985475
15.3000011,0.2222911,0.170126,0.19620855
15.3100004,0.2205524,0.169382,0.1949672
15.3200006,0.2273151,0.1591511,0.1932331
15.3300009,0.2245308,0.163809,0.1941699
15.3400011,0.2261329,0.1616875,0.1939102
15.3500004,0.2156174,0.1659645,0.19079095
15.3600006,0.2240311,0.15591,0.18997055
15.3700008,0.2180808,0.1618684,0.1899746
15.3800011,0.2263589,0.1668297,0.1965943
15.3900003,0.2282764,0.1740398,0.2011581
15.4000006,0.2254195,0.1729614,0.19919045
15.4100008,0.2255662,0.1759415,0.20075385
15.420001,0.2302068,0.1641798,0.1971933
15.4300003,0.2344537,0.1700513,0.2022525
15.4400005,0.2301842,0.1682998,0.199242
15.4500008,0.21831,0.166175,0.1922425
15.460001,0.2247853,0.1617972,0.19329125
15.4700003,0.23193,0.1671983,0.19956415
15.4800005,0.2265159,0.1628857,0.1947008
15.4900007,0.2196141,0.1602353,0.1899247
15.500001,0.2204212,0.1686599,0.19454055
15.5100012,0.2204675,0.1543667,0.1874171
15.5200005,0.2158529,0.1532276,0.18454025
15.5300007,0.217475,0.1527735,0.18512425
15.5400009,0.2161416,0.1497207,0.18293115
15.5500011,0.2073662,0.1485852,0.1779757
15.5600004,0.211521,0.156262,0.1838915
15.5700006,0.2140578,0.1607482,0.187403
15.5800009,0.2194495,0.1454902,0.18246985
15.5900011,0.2233473,0.1536895,0.1885184
15.6000004,0.2260799,0.1579207,0.1920003
15.6100006,0.2309599,0.1548177,0.1928888
15.6200008,0.2148466,0.1531527,0.18399965
15.6300011,0.2176721,0.1515357,0.1846039
15.6400003,0.2253238,0.1585867,0.19195525
15.6500006,0.2270059,0.1570628,0.19203435
15.6600008,0.2355517,0.1533012,0.19442645
15.670001,0.2275545,0.1487126,0.18813355
15.6800003,0.2197962,0.1567402,0.1882682
15.6900005,0.2297343,0.1594709,0.1946026
15.7000008,0.2266048,0.1557127,0.19115875
15.710001,0.239694,0.1524984,0.1960962
15.7200012,0.2333486,0.1581877,0.19576815
15.7300005,0.2389242,0.1565806,0.1977524
15.7400007,0.2302496,0.1582245,0.19423705
15.750001,0.2314794,0.1609548,0.1962171
15.7600012,0.2312362,0.1469026,0.1890694
15.7700005,0.2278965,0.1526961,0.1902963
15.7800007,0.2238062,0.148233,0.1860196
15.7900009,0.219383,0.1515017,0.18544235
15.8000011,0.2229597,0.1580022,0.19048095
15.8100004,0.2175699,0.1531475,0.1853587
15.8200006,0.2205279,0.1559227,0.1882253
15.8300009,0.2233669,0.1482638,0.18581535
15.8400011,0.2234453,0.1536957,0.1885705
15.8500004,0.2301725,0.1501615,0.190167
15.8600006,0.2432959,0.1514267,0.1973613
15.8700008,0.2420277,0.1523852,0.19720645
15.8800011,0.227598,0.1556952,0.1916466
15.8900003,0.2271045,0.1533386,0.19022155
15.9000006,0.2249189,0.1537781,0.1893485
15.9100008,0.2251501,0.1531606,0.18915535
15.920001,0.2401456,0.1611595,0.20065255
15.9300003,0.2345415,0.15695,0.19574575
15.9400005,0.2171959,0.1569436,0.18706975
15.9500008,0.2291849,0.1603531,0.194769
15.960001,0.2274991,0.1531498,0.19032445
15.9700012,0.2295649,0.1460202,0.18779255
15.9800005,0.2223789,0.1452964,0.18383765
15.9900007,0.2227024,0.1519223,0.18731235
16,0.2221034,0.1498469,0.18597515
16.0100002,0.2170713,0.1401194,0.17859535
16.0200005,0.2175067,0.1517657,0.1846362
16.0300007,0.2220945,0.1502647,0.1861796
16.0400009,0.2285316,0.1508505,0.18969105
16.0500011,0.2189031,0.153393,0.18614805
16.0600014,0.235429,0.1518763,0.19365265
16.0700016,0.2254367,0.1526967,0.1890667
16.0799999,0.2342014,0.1514399,0.19282065
16.0900002,0.2278786,0.1490031,0.18844085
16.1000004,0.2283402,0.1438809,0.18611055
16.1100006,0.2292403,0.1534503,0.1913453
16.1200008,0.2243519,0.1529312,0.18864155
16.1300011,0.2247413,0.1589856,0.19186345
16.1400013,0.2309863,0.1587049,0.1948456
16.1500015,0.2423593,0.1636559,0.2030076
16.1599998,0.2374214,0.1654862,0.2014538
16.1700001,0.2361633,0.153035,0.19459915
16.1800003,0.2249414,0.150194,0.1875677
16.1900005,0.2396397,0.1478784,0.19375905
16.2000008,0.2452814,0.1556764,0.2004789
16.210001,0.2361365,0.1503948,0.19326565
16.2200012,0.2330198,0.1559668,0.1944933
16.2300014,0.2226117,0.1617221,0.1921669
16.2400017,0.2204099,0.1569175,0.1886637
16.25,0.2177236,0.1535427,0.18563315
16.2600002,0.2257662,0.16207,0.1939181
16.2700005,0.2240924,0.1612462,0.1926693
16.2800007,0.2250381,0.1597289,0.1923835
16.2900009,0.2141201,0.1629284,0.18852425
16.3000011,0.2220837,0.1576439,0.1898638
16.3100014,0.2243607,0.1650183,0.1946895
16.3200016,0.2297361,0.1559565,0.1928463
16.3299999,0.2241018,0.1514293,0.18776555
16.3400002,0.2274449,0.1538766,0.19066075
16.3500004,0.2179186,0.1495278,0.1837232
16.3600006,0.2253077,0.143263,0.18428535
16.3700008,0.218055,0.1506424,0.1843487
16.3800011,0.2244654,0.145222,0.1848437
16.3900013,0.2246278,0.1538569,0.18924235
16.4000015,0.226082,0.1525152,0.1892986
16.4099998,0.2286178,0.1482328,0.1884253
16.4200001,0.2259885,0.149868,0.18792825
16.4300003,0.2255485,0.1530175,0.189283
16.4400005,0.2214653,0.1408409,0.1811531
16.4500008,0.2214704,0.1469104,0.1841904
16.460001,0.2181352,0.1415067,0.17982095
16.4700012,0.2200454,0.1439663,0.18200585
16.4800014,0.2233008,0.1507311,0.18701595
16.4900017,0.2279172,0.1552202,0.1915687
16.5,0.221874,0.149923,0.1858985
16.5100002,0.226517,0.1588018,0.1926594
16.5200005,0.2363977,0.1479028,0.19215025
16.5300007,0.2281745,0.1499437,0.1890591
16.5400009,0.2274398,0.1422948,0.1848673
16.5500011,0.2297185,0.1537576,0.19173805
16.5600014,0.234387,0.1534204,0.1939037
16.5700016,0.2300445,0.1502286,0.19013655
16.5799999,0.2261124,0.1510462,0.1885793
16.5900002,0.2390919,0.1544942,0.19679305
16.6000004,0.237584,0.1555125,0.19654825
16.6100006,0.2297813,0.1559635,0.1928724
16.6200008,0.2347881,0.1483892,0.19158865
16.6300011,0.2375291,0.1427605,0.1901448
16.6400013,0.244528,0.1480601,0.19629405
16.6500015,0.2316496,0.1556987,0.19367415
16.6599998,0.2292997,0.1487333,0.1890165
16.6700001,0.2246275,0.1480949,0.1863612
16.6800003,0.2358851,0.1492874,0.19258625
16.6900005,0.2267856,0.1622467,0.19451615
16.7000008,0.2261328,0.1601758,0.1931543
16.710001,0.230804,0.1553111,0.19305755
16.7200012,0.2301145,0.1523567,0.1912356
16.7300014,0.2320378,0.1440654,0.1880516
16.7400017,0.2214341,0.1534282,0.18743115
16.75,0.229302,0.1542308,0.1917664
16.7600002,0.2292659,0.1577329,0.1934994
16.7700005,0.2280483,0.16215,0.19509915
16.7800007,0.2354076,0.1496841,0.19254585
16.7900009,0.2358735,0.1506922,0.19328285
16.8000011,0.2313917,0.1567463,0.194069
16.8100014,0.243903,0.1560241,0.19996355
16.8200016,0.2380341,0.1541817,0.1961079
16.8299999,0.2218375,0.1511547,0.1864961
16.8400002,0.2217213,0.1495722,0.18564675
16.8500004,0.2319928,0.1513614,0.1916771
16.8600006,0.235303,0.145973,0.190638
16.8700008,0.2358029,0.151602,0.19370245
16.8800011,0.251326,0.1491423,0.20023415
16.8900013,0.2398573,0.1528541,0.1963557
16.9000015,0.2373216,0.1487761,0.19304885
16.9100018,0.2411952,0.1508472,0.1960212
16.9200001,0.2342829,0.142129,0.18820595
16.9300003,0.2315405,0.1428717,0.1872061
16.9400005,0.2345824,0.1487865,0.19168445
16.9500008,0.2338399,0.1517137,0.1927768
16.960001,0.2321504,0.1443752,0.1882628
16.9700012,0.2286284,0.146009,0.1873187
16.9800014,0.2290801,0.1431048,0.18609245
16.9900017,0.2295322,0.149598,0.1895651
17,0.2387064,0.1433731,0.19103975
17.0100002,0.2465608,0.1482456,0.1974032
17.0200005,0.2394297,0.1375008,0.18846525
17.0300007,0.2381086,0.1488465,0.19347755
17.0400009,0.2434921,0.1400078,0.19174995
17.0500011,0.235939,0.1474686,0.1917038
17.0600014,0.2244353,0.152907,0.18867115
17.0700016,0.2366029,0.1536889,0.1951459
17.0799999,0.2481556,0.1487013,0.19842845
17.0900002,0.2361089,0.1495115,0.1928102
17.1000004,0.2352877,0.1510518,0.19316975
17.1100006,0.2310336,0.1529792,0.1920064
17.1200008,0.2288577,0.1484585,0.1886581
17.1300011,0.2341569,0.1475459,0.1908514
17.1400013,0.2357036,0.1559854,0.1958445
17.1500015,0.2400303,0.1519905,0.1960104
17.1600018,0.2406379,0.1575424,0.19909015
17.1700001,0.24128,0.1548254,0.1980527
17.1800003,0.2312278,0.1482491,0.18973845
17.1900005,0.2244172,0.1493654,0.1868913
17.2000008,0.231611,0.148072,0.1898415
17.210001,0.2248284,0.1417027,0.18326555
17.2200012,0.2362108,0.1403517,0.18828125
17.2300014,0.2253083,0.1484787,0.1868935
17.2400017,0.2231248,0.1406383,0.18188155
17.25,0.2296421,0.1392891,0.1844656
17.2600002,0.2326148,0.1378568,0.1852358
17.2700005,0.232348,0.1388374,0.1855927
17.2800007,0.2310377,0.1452602,0.18814895
17.2900009,0.2317249,0.1342522,0.18298855
17.3000011,0.2223434,0.1395268,0.1809351
17.3100014,0.227433,0.1377757,0.18260435
17.3200016,0.2388573,0.1502615,0.1945594
17.3299999,0.2346649,0.1470532,0.19085905
17.3400002,0.2446306,0.1412748,0.1929527
17.3500004,0.2500081,0.1405517,0.1952799
17.3600006,0.2518471,0.1416808,0.19676395
17.3700008,0.2380546,0.1426359,0.19034525
17.3800011,0.2420499,0.1464532,0.19425155
17.3900013,0.238577,0.1362995,0.18743825
17.4000015,0.2406673,0.1396742,0.19017075
17.4100018,0.2398288,0.1429048,0.1913668
17.4200001,0.2525577,0.1367,0.19462885
17.4300003,0.2568243,0.148139,0.20248165
17.4400005,0.2561335,0.143987,0.20006025
17.4500008,0.2500261,0.1480098,0.19901795
17.460001,0.2495066,0.1452959,0.19740125
17.4700012,0.2509822,0.1433929,0.19718755
17.4800014,0.2477596,0.1446219,0.19619075
17.4900017,0.2466095,0.1450421,0.1958258
17.5,0.2441985,0.1480143,0.1961064
17.5100002,0.2384682,0.1503742,0.1944212
17.5200005,0.2375968,0.1537427,0.19566975
17.5300007,0.2362384,0.1444225,0.19033045
17.5400009,0.2345178,0.1513354,0.1929266
17.5500011,0.2368004,0.1540349,0.19541765
17.5600014,0.2241051,0.1484495,0.1862773
17.5700016,0.2302336,0.155663,0.1929483
17.5799999,0.239881,0.1582823,0.19908165
17.5900002,0.2454997,0.1581737,0.2018367
17.6000004,0.2295216,0.153346,0.1914338
17.6100006,0.2329756,0.1514572,0.1922164
17.6200008,0.2401053,0.1508261,0.1954657
17.6300011,0.2508881,0.1635858,0.20723695
17.6400013,0.2431625,0.1553252,0.19924385
17.6500015,0.2492813,0.1554387,0.20236
17.6600018,0.2369634,0.1427678,0.1898656
17.6700001,0.2367607,0.1407861,0.1887734
17.6800003,0.235153,0.1499068,0.1925299
17.6900005,0.2437829,0.1539043,0.1988436
17.7000008,0.2398186,0.1546169,0.19721775
17.710001,0.2437558,0.1568183,0.20028705
17.7200012,0.2467717,0.1530283,0.1999
17.7300014,0.2392602,0.1546895,0.19697485
17.7400017,0.2371507,0.1538041,0.1954774
17.75,0.2410694,0.1557223,0.19839585
17.7600002,0.2426343,0.1547691,0.1987017
17.7700005,0.2344148,0.1558173,0.19511605
17.7800007,0.2181206,0.1646855,0.19140305
17.7900009,0.2382256,0.166344,0.2022848
17.8000011,0.2426507,0.1614676,0.20205915
17.8100014,0.2394285,0.1575582,0.19849335
17.8200016,0.2370372,0.1592292,0.1981332
17.8299999,0.2455621,0.1610199,0.203291
17.8400002,0.240724,0.1631017,0.20191285
17.8500004,0.2456029,0.159536,0.20256945
17.8600006,0.2288503,0.1603863,0.1946183
17.8700008,0.2235261,0.1677769,0.1956515
17.8800011,0.225248,0.1643398,0.1947939
17.8900013,0.2399833,0.1674466,0.20371495
17.9000015,0.242827,0.1638053,0.20331615
17.9100018,0.2314357,0.1583181,0.1948769
17.9200001,0.2353257,0.1619525,0.1986391
17.9300003,0.2243585,0.1616285,0.1929935
17.9400005,0.2314958,0.1662095,0.19885265
17.9500008,0.2208935,0.1595326,0.19021305
17.960001,0.2256733,0.1577346,0.19170395
17.9700012,0.2204037,0.1647502,0.19257695
17.9800014,0.2192469,0.153131,0.18618895
17.9900017,0.2269663,0.1627556,0.19486095
18,0.2192248,0.1616219,0.19042335
18.0100002,0.221699,0.1581283,0.18991365
18.0200005,0.209298,0.1569222,0.1831101
18.0300007,0.2127244,0.1496989,0.18121165
18.0400009,0.2156717,0.1543655,0.1850186
18.0500011,0.2120055,0.1509469,0.1814762
18.0600014,0.2113822,0.1584063,0.18489425
18.0700016,0.2056979,0.1622627,0.1839803
18.0799999,0.2045939,0.1598329,0.1822134
18.0900002,0.2019617,0.1605748,0.18126825
18.1000004,0.2045043,0.1539696,0.17923695
18.1100006,0.2147592,0.1484723,0.18161575
18.1200008,0.2081679,0.1559575,0.1820627
18.1300011,0.2091157,0.1579755,0.1835456
18.1400013,0.2200704,0.15237,0.1862202
18.1500015,0.2096218,0.1567123,0.18316705
18.1600018,0.2049098,0.1573758,0.1811428
18.1700001,0.2048583,0.1529991,0.1789287
18.1800003,0.2111118,0.1571447,0.18412825
18.1900005,0.2181337,0.1644819,0.1913078
18.2000008,0.214342,0.166687,0.1905145
18.210001,0.2219509,0.1538199,0.1878854
18.2200012,0.2305013,0.1464314,0.18846635
18.2300014,0.2360252,0.153013,0.1945191
18.2400017,0.2331982,0.1492187,0.19120845
18.25,0.2321235,0.1535721,0.1928478
18.2600002,0.2392124,0.1644865,0.20184945
18.2700005,0.2345959,0.1509203,0.1927581
18.2800007,0.2415607,0.1559613,0.198761
18.2900009,0.2324525,0.1481988,0.19032565
18.3000011,0.2275712,0.1519846,0.1897779
18.3100014,0.2339743,0.153829,0.19390165
18.3200016,0.2380596,0.1414197,0.18973965
18.3299999,0.236416,0.1454218,0.1909189
18.3400002,0.24224,0.1487498,0.1954949
18.3500004,0.2410747,0.1489629,0.1950188
18.3600006,0.2448736,0.1455872,0.1952304
18.3700008,0.2493459,0.1438236,0.19658475
18.3800011,0.2450479,0.1479911,0.1965195
18.3900013,0.2312038,0.1445214,0.1878626
18.4000015,0.2386459,0.149519,0.19408245
18.4100018,0.2370348,0.1512405,0.19413765
18.4200001,0.2417575,0.158932,0.20034475
18.4300003,0.2339641,0.1525805,0.1932723
18.4400005,0.2309094,0.1598492,0.1953793
18.4500008,0.2279109,0.1569522,0.19243155
18.460001,0.2291323,0.147526,0.18832915
18.4700012,0.2289069,0.15346,0.19118345
18.4800014,0.2286748,0.1454318,0.1870533
18.4900017,0.2298271,0.1570901,0.1934586
18.5,0.2328063,0.1602008,0.19650355
18.5100002,0.2353888,0.1548128,0.1951008
18.5200005,0.22978,0.1619872,0.1958836
18.5300007,0.2305198,0.153878,0.1921989
18.5400009,0.2366815,0.1628162,0.19974885
18.5500011,0.2440398,0.1648295,0.20443465
18.5600014,0.2523059,0.164237,0.20827145
18.5700016,0.244049,0.1585412,0.2012951
18.5800018,0.245165,0.1507201,0.19794255
18.5900002,0.2502922,0.1528811,0.20158665
18.6000004,0.2461046,0.1498787,0.19799165
18.6100006,0.2481468,0.16089,0.2045184
18.6200008,0.2532596,0.1554952,0.2043774
18.6300011,0.253666,0.1533113,0.20348865
18.6400013,0.2409991,0.1539645,0.1974818
18.6500015,0.2479982,0.157731,0.2028646
18.6600018,0.2412867,0.1567584,0.19902255
18.6700001,0.2455046,0.1672936,0.2063991
18.6800003,0.2383698,0.1582316,0.1983007
18.6900005,0.2493804,0.1562961,0.20283825
18.7000008,0.2443597,0.1529176,0.19863865
18.710001,0.2452821,0.1551318,0.20020695
18.7200012,0.2425714,0.1588279,0.20069965
18.7300014,0.2441133,0.1639131,0.2040132
18.7400017,0.2343973,0.1630771,0.1987372
18.75,0.2376583,0.1643382,0.20099825
18.7600002,0.2428428,0.1578756,0.2003592
18.7700005,0.2468488,0.1560782,0.2014635
18.7800007,0.2363498,0.1601411,0.19824545
18.7900009,0.2398648,0.1589214,0.1993931
18.8000011,0.2248995,0.1588471,0.1918733
18.8100014,0.2300158,0.1662509,0.19813335
18.8200016,0.2304425,0.170146,0.20029425
18.8300018,0.2294397,0.1577653,0.1936025
18.8400002,0.2282495,0.1636139,0.1959317
18.8500004,0.2297583,0.172158,0.20095815
18.8600006,0.2285687,0.1654406,0.19700465
18.8700008,0.2234218,0.1639481,0.19368495
18.8800011,0.2264476,0.1709753,0.19871145
18.8900013,0.2265397,0.1731072,0.19982345
18.9000015,0.2192346,0.1668054,0.19302
18.9100018,0.2280684,0.1694959,0.19878215
18.9200001,0.2239281,0.1716307,0.1977794
18.9300003,0.2325156,0.173,0.2027578
18.9400005,0.2362231,0.1598048,0.19801395
18.9500008,0.2373456,0.1595057,0.19842565
18.960001,0.2330233,0.1705729,0.2017981
18.9700012,0.2307145,0.1736618,0.20218815
18.9800014,0.2214919,0.1702605,0.1958762
18.9900017,0.2318812,0.1853137,0.20859745
19,0.2346002,0.174355,0.2044776
19.0100002,0.2399595,0.1835866,0.21177305
19.0200005,0.234371,0.1819123,0.20814165
19.0300007,0.2330031,0.1887525,0.2108778
19.0400009,0.2258771,0.1992626,0.21256985
19.0500011,0.2305148,0.1946028,0.2125588
19.0600014,0.2244674,0.1802248,0.2023461
19.0700016,0.2327674,0.1866514,0.2097094
19.0800018,0.2301797,0.1837846,0.20698215
19.0900002,0.2332003,0.1799071,0.2065537
19.1000004,0.2408756,0.1749926,0.2079341
19.1100006,0.2425422,0.1758372,0.2091897
19.1200008,0.2482852,0.165804,0.2070446
19.1300011,0.2394954,0.1615984,0.2005469
19.1400013,0.2358194,0.1603339,0.19807665
19.1500015,0.2290034,0.1619543,0.19547885
19.1600018,0.2371538,0.1676293,0.20239155
19.1700001,0.2418144,0.1678863,0.20485035
19.1800003,0.2429485,0.1739864,0.20846745
19.1900005,0.2433389,0.1831471,0.213243
19.2000008,0.2433359,0.1710681,0.207202
19.210001,0.2420943,0.1736301,0.2078622
19.2200012,0.2518435,0.165034,0.20843875
19.2300014,0.2441248,0.1747165,0.20942065
19.2400017,0.2414189,0.1772082,0.20931355
19.25,0.2412023,0.1700309,0.2056166
19.2600002,0.240932,0.1610842,0.2010081
19.2700005,0.237138,0.174471,0.2058045
19.2800007,0.2416332,0.1678389,0.20473605
19.2900009,0.2458583,0.1664574,0.20615785
19.3000011,0.2358364,0.177453,0.2066447
19.3100014,0.2375746,0.1741041,0.20583935
19.3200016,0.2362223,0.1750303,0.2056263
19.3300018,0.2341137,0.1747705,0.2044421
19.3400002,0.2280509,0.1728221,0.2004365
19.3500004,0.2211734,0.1781667,0.19967005
19.3600006,0.2269475,0.18267,0.20480875
19.3700008,0.2220654,0.1878151,0.20494025
19.3800011,0.2239936,0.1761654,0.2000795
19.3900013,0.2266068,0.1807315,0.20366915
19.4000015,0.2279851,0.1770118,0.20249845
19.4100018,0.2222263,0.1731606,0.19769345
19.4200001,0.2181745,0.1753211,0.1967478
19.4300003,0.2184422,0.1871062,0.2027742
19.4400005,0.2247813,0.1838123,0.2042968
19.4500008,0.2216555,0.1860245,0.20384
19.460001,0.2211666,0.1927481,0.20695735
19.4700012,0.222245,0.1819074,0.2020762
19.4800014,0.2236609,0.1790654,0.20136315
19.4900017,0.2280017,0.1757504,0.20187605
19.5,0.225552,0.1730821,0.19931705
19.5100002,0.2174857,0.1758459,0.1966658
19.5200005,0.2159551,0.1771238,0.19653945
19.5300007,0.2148008,0.1729255,0.19386315
19.5400009,0.2234657,0.1804226,0.20194415
19.5500011,0.2225797,0.1821974,0.20238855
19.5600014,0.2215325,0.1824168,0.20197465
19.5700016,0.2219653,0.1783343,0.2001498
19.5800018,0.2273304,0.1745825,0.20095645
19.5900002,0.2239133,0.173483,0.19869815
19.6000004,0.2217206,0.1855815,0.20365105
19.6100006,0.2258434,0.1803216,0.2030825
19.6200008,0.2316157,0.1826745,0.2071451
19.6300011,0.2258172,0.1833193,0.20456825
19.6400013,0.2254424,0.186447,0.2059447
19.6500015,0.2273289,0.1849507,0.2061398
19.6600018,0.2306796,0.1774113,0.20404545
19.6700001,0.2260144,0.1773253,0.20166985
19.6800003,0.2269587,0.1809483,0.2039535
19.6900005,0.2253554,0.1830012,0.2041783
19.7000008,0.2274111,0.1852517,0.2063314
19.710001,0.2192211,0.1918464,0.20553375
19.7200012,0.2247818,0.1887335,0.20675765
19.7300014,0.236268,0.1965151,0.21639155
19.7400017,0.2305555,0.1903186,0.21043705
19.75,0.2234936,0.199207,0.2113503
19.7600002,0.2300682,0.1878606,0.2089644
19.7700005,0.2372579,0.1955969,0.2164274
19.7800007,0.2302103,0.1941482,0.21217925
19.7900009,0.2345202,0.1854458,0.209983
19.8000011,0.2388527,0.1935444,0.21619855
19.8100014,0.2307192,0.1803179,0.20551855
19.8200016,0.2312612,0.1846073,0.20793425
19.8300018,0.2221078,0.1782312,0.2001695
19.8400002,0.2293996,0.1829218,0.2061607
19.8500004,0.2199662,0.1835432,0.2017547
19.8600006,0.2221471,0.1843677,0.2032574
19.8700008,0.2178688,0.1786688,0.1982688
19.8800011,0.2235314,0.177627,0.2005792
19.8900013,0.2264352,0.1844334,0.2054343
19.9000015,0.218024,0.1790612,0.1985426
19.9100018,0.2226473,0.1908903,0.2067688
19.9200001,0.2321472,0.1829508,0.207549
19.9300003,0.2259644,0.1963788,0.2111716
19.9400005,0.2255267,0.1865911,0.2060589
19.9500008,0.2305881,0.1899908,0.21028945
19.960001,0.2348359,0.1944104,0.21462315
19.9700012,0.2218853,0.1858512,0.20386825
19.9800014,0.2256482,0.187558,0.2066031
19.9900017,0.2244402,0.1902742,0.2073572
20,0.2315693,0.1870077,0.2092885
20.0100002,0.2185749,0.1920699,0.2053224
20.0200005,0.2319248,0.1845523,0.20823855
20.0300007,0.2204506,0.187198,0.2038243
20.0400009,0.236478,0.1881306,0.2123043
20.0500011,0.2292993,0.187255,0.20827715
20.0600014,0.2337287,0.190011,0.21186985
20.0700016,0.2216433,0.1824661,0.2020547
20.0800018,0.2222529,0.1782521,0.2002525
20.0900002,0.2211715,0.1835384,0.20235495
20.1000004,0.2237456,0.1878228,0.2057842
20.1100006,0.2215458,0.185553,0.2035494
20.1200008,0.219787,0.1911163,0.20545165
20.1300011,0.2213486,0.1858303,0.20358945
20.1400013,0.2240316,0.1718612,0.1979464
