Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
2.6200001,0.220766,0.1776774,0.1992217
2.6300001,0.2182973,0.182176,0.20023665
2.6400001,0.2300048,0.1781286,0.2040667
2.6500001,0.2296022,0.1753548,0.2024785
2.6600001,0.2057805,0.1858397,0.1958101
2.6700001,0.220943,0.190765,0.205854
2.6800001,0.2161575,0.1839507,0.2000541
2.6900001,0.2008638,0.1941894,0.1975266
2.7,0.1883048,0.1869352,0.18762
2.71,0.2077123,0.1763829,0.1920476
2.72,0.1980698,0.1733965,0.18573315
2.73,0.2070988,0.1751775,0.19113815
2.7400002,0.2062306,0.1761825,0.19120655
2.7500002,0.2137017,0.1769183,0.19531
2.7600002,0.2144623,0.1710819,0.1927721
2.7700002,0.2332618,0.1904093,0.21183555
2.7800002,0.2374921,0.1749689,0.2062305
2.7900002,0.2421223,0.1624615,0.2022919
2.8000002,0.2464008,0.166134,0.2062674
2.8100002,0.2302842,0.1644873,0.19738575
2.8200002,0.2618619,0.1656361,0.213749
2.8300002,0.2358286,0.1828797,0.20935415
2.8400002,0.245788,0.2259856,0.2358868
2.8500001,0.2345388,0.1800269,0.20728285
2.8600001,0.2492745,0.1778784,0.21357645
2.8700001,0.2425819,0.1882171,0.2153995
2.8800001,0.2319168,0.1807273,0.20632205
2.8900001,0.2385207,0.1822671,0.2103939
2.9000001,0.2242971,0.184716,0.20450655
2.9100001,0.245969,0.1983653,0.22216715
2.9200001,0.2291242,0.1803551,0.20473965
2.9300001,0.2585282,0.1796752,0.2191017
2.9400001,0.2465099,0.1757135,0.2111117
2.95,0.2608041,0.1969173,0.2288607
2.96,0.2609593,0.1813515,0.2211554
2.97,0.2450557,0.1823672,0.21371145
2.9800003,0.2485237,0.1812883,0.214906
2.9900002,0.2519154,0.1785781,0.21524675
3.0000002,0.2529897,0.1944513,0.2237205
3.0100002,0.2642417,0.2150717,0.2396567
3.0200002,0.2397676,0.2047741,0.22227085
3.0300002,0.2596734,0.2050443,0.23235885
3.0400002,0.2301645,0.2081732,0.21916885
3.0500002,0.2307862,0.2201838,0.225485
3.0600002,0.2280104,0.185985,0.2069977
3.0700002,0.2257144,0.2075862,0.2166503
3.0800002,0.2285901,0.205352,0.21697105
3.0900002,0.220921,0.1983262,0.2096236
3.1000001,0.2325693,0.2054292,0.21899925
3.1100001,0.2607728,0.2050705,0.23292165
3.1200001,0.2520621,0.2121408,0.23210145
3.1300001,0.2623094,0.2001003,0.23120485
3.1400001,0.2408731,0.1992764,0.22007475
3.1500001,0.2672011,0.1985541,0.2328776
3.1600001,0.238571,0.2040709,0.22132095
3.1700001,0.2409848,0.207794,0.2243894
3.1800001,0.238783,0.2179139,0.22834845
3.1900001,0.2359644,0.1956664,0.2158154
3.2,0.2425826,0.2100655,0.22632405
3.21,0.2240123,0.2088551,0.2164337
3.2200003,0.2440835,0.2202175,0.2321505
3.2300003,0.2502042,0.2051454,0.2276748
3.2400002,0.235709,0.2058284,0.2207687
3.2500002,0.2379139,0.2092317,0.2235728
3.2600002,0.2590814,0.2185895,0.23883545
3.2700002,0.2628577,0.2060354,0.23444655
3.2800002,0.2346234,0.2218577,0.22824055
3.2900002,0.2331461,0.2150624,0.22410425
3.3000002,0.2365881,0.2157088,0.22614845
3.3100002,0.2489756,0.2084366,0.2287061
3.3200002,0.2479063,0.1998787,0.2238925
3.3300002,0.217809,0.2015649,0.20968695
3.3400002,0.2313297,0.1870461,0.2091879
3.3500001,0.2250146,0.2008429,0.21292875
3.3600001,0.2362407,0.1929513,0.214596
3.3700001,0.235114,0.2121102,0.2236121
3.3800001,0.2768403,0.2032987,0.2400695
3.3900001,0.2527029,0.196166,0.22443445
3.4000001,0.2392123,0.1854273,0.2123198
3.4100001,0.2613692,0.1949681,0.22816865
3.4200001,0.2671365,0.200872,0.23400425
3.4300001,0.2547133,0.1916149,0.2231641
3.4400001,0.2615941,0.201078,0.23133605
3.45,0.2329793,0.1965607,0.21477
3.4600003,0.2652775,0.1978959,0.2315867
3.4700003,0.2592418,0.2032287,0.23123525
3.4800003,0.246466,0.2006064,0.2235362
3.4900002,0.2648936,0.2075854,0.2362395
3.5000002,0.2496839,0.2079995,0.2288417
3.5100002,0.2504276,0.1977133,0.22407045
3.5200002,0.2573598,0.1927022,0.225031
3.5300002,0.3031326,0.1985696,0.2508511
3.5400002,0.2626982,0.1852171,0.22395765
3.5500002,0.2625629,0.2031973,0.2328801
3.5600002,0.2750395,0.2000099,0.2375247
3.5700002,0.2497637,0.1971834,0.22347355
3.5800002,0.251129,0.1981919,0.22466045
3.5900002,0.282746,0.2067801,0.24476305
3.6000001,0.2601156,0.1983353,0.22922545
