Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
4.1000004,0.2160365,0.2512168,0.23362665
4.1100001,0.2078666,0.2629327,0.23539965
4.1200004,0.2077973,0.2506351,0.2292162
4.1300001,0.2136629,0.2646363,0.2391496
4.1400003,0.2142699,0.2601359,0.2372029
4.1500001,0.2099596,0.2672215,0.23859055
4.1600003,0.2092364,0.2520484,0.2306424
4.1700001,0.2031312,0.2605147,0.23182295
4.1800003,0.2009556,0.2645182,0.2327369
4.1900001,0.2062945,0.2573328,0.23181365
4.2000003,0.2096505,0.2727519,0.2412012
4.21,0.212017,0.2671087,0.23956285
4.2200003,0.2064804,0.2606456,0.233563
4.23,0.2085245,0.2586495,0.233587
4.2400002,0.2071228,0.2665255,0.23682415
4.25,0.2160198,0.2670654,0.2415426
4.2600002,0.2127703,0.2651867,0.2389785
4.27,0.1954818,0.2636604,0.2295711
4.2800002,0.2049596,0.2474011,0.22618035
4.2900004,0.2070508,0.2553603,0.23120555
4.3000002,0.2067161,0.2600978,0.23340695
4.3100004,0.2098031,0.2526916,0.23124735
4.3200002,0.2054335,0.2520919,0.2287627
4.3300004,0.2179714,0.2568756,0.2374235
4.3400002,0.2117088,0.2629564,0.2373326
4.3500004,0.2079059,0.2701788,0.23904235
4.3600001,0.207678,0.257103,0.2323905
4.3700004,0.2072153,0.2479455,0.2275804
4.3800001,0.217041,0.25018,0.2336105
4.3900003,0.2006074,0.2631806,0.231894
4.4000001,0.1987638,0.2563715,0.22756765
4.4100003,0.2005485,0.2547453,0.2276469
4.4200001,0.2030446,0.2543102,0.2286774
4.4300003,0.1921709,0.2609865,0.2265787
4.4400001,0.1943288,0.2740934,0.2342111
4.4500003,0.1974209,0.2631709,0.2302959
4.46,0.2113481,0.268737,0.24004255
4.4700003,0.2040817,0.2623929,0.2332373
4.48,0.1985864,0.267353,0.2329697
4.4900002,0.199324,0.2735717,0.23644785
4.5,0.1946278,0.272392,0.2335099
4.5100002,0.1929181,0.2704818,0.23169995
4.52,0.1944249,0.2750716,0.23474825
4.5300002,0.2021465,0.2520271,0.2270868
4.5400004,0.2045512,0.2610696,0.2328104
4.5500002,0.201304,0.258639,0.2299715
4.5600004,0.2094507,0.2463273,0.227889
4.5700002,0.2058433,0.259511,0.23267715
4.5800004,0.2080947,0.2601315,0.2341131
